EditorYear	EdiCount	AutCount
6	0	0.0
7	0	0.02702702702702703
8	0	0.0
9	0	0.02702702702702703
10	0	0.32432432432432434
11	3	0.4444444444444444
12	0	0.4444444444444444
-19	0	0.0
-25	0	0.0
-24	0	0.0
-23	0	0.0
-22	0	0.14
-21	0	0.0
-20	0	0.38
-19	1	0.88
-18	0	0.7
-17	0	0.5
-16	0	0.36
-15	1	1.62
-14	1	0.72
-13	7	0.54
-12	1	0.64
-11	3	0.24
-10	0	1.04
-9	2	1.84
-8	0	0.4
-7	0	0.6
-6	0	1.96
-5	1	1.16
-4	1	1.64
-3	0	1.7
-2	0	0.94
-1	0	0.0
0	2	0.48
1	0	1.02
2	0	0.64
3	0	0.98
4	0	0.74
5	1	1.08
6	0	0.48
7	4	0.86
8	0	1.3
9	1	1.4
10	0	1.08
11	0	0.7441860465116279
-14	0	0.0
-13	0	0.0
-12	0	0.0
-11	0	1.0
-10	0	0.0
-9	0	1.0
-8	0	0.0
-7	0	0.5
-6	0	1.5
-5	0	0.0
-4	3	0.0
-3	3	0.5
-2	0	1.0
-1	2	2.0
0	1	1.5
1	1	0.5
2	3	0.0
3	0	0.0
4	0	0.5
5	2	1.5
6	1	1.0
7	3	0.5
8	4	1.0
9	3	0.5
10	6	0.5
11	3	1.0
12	3	0.0
13	1	0.0
14	6	0.5
15	1	0.0
16	3	0.5
17	1	0.0
18	5	2.0
19	10	0.0
20	3	0.5
21	4	0.0
22	1	0.0
-10	0	0.0
-9	0	0.0
-8	0	0.0
-7	0	0.0
-6	0	0.0
-5	0	0.0
-4	0	0.0
-3	0	0.0
-2	0	0.0
-1	0	0.0
0	22	0.02
1	2	0.06
2	14	0.08
3	27	0.06
4	6	0.04
5	19	0.02
6	17	0.04081632653061224
7	23	0.0
8	15	0.02040816326530612
9	27	0.04081632653061224
10	11	0.020833333333333332
11	28	0.0625
12	34	0.0625
13	24	0.08333333333333333
14	34	0.23404255319148937
15	19	0.06818181818181818
16	24	0.023255813953488372
17	27	0.0975609756097561
18	34	0.05
19	21	0.1794871794871795
20	28	0.2903225806451613
21	23	0.045454545454545456
-11	0	0.0
-23	0	0.0
-22	0	0.0
-21	0	0.0
-20	0	0.0
-19	0	0.0
-18	0	0.0
-17	0	0.0
-16	0	0.0
-15	0	0.0
-14	0	0.0
-13	0	0.08
-12	0	0.0
-11	0	0.2
-10	0	0.4
-9	0	1.62
-8	0	1.64
-7	1	1.1
-6	0	0.92
-5	2	1.36
-4	0	1.06
-3	7	1.8
-2	2	2.14
-1	2	2.0
0	2	1.24
1	2	1.14
2	1	0.22
3	0	0.42
4	1	0.64
5	1	0.5365853658536586
6	0	0.8108108108108109
7	1	0.4864864864864865
8	0	0.8235294117647058
9	0	0.25
-23	0	0.0
-22	0	0.0
-21	0	0.0
-20	0	0.0
-19	0	0.0
-18	0	0.0
