EditorYear	EdiPercent	Cohort
5	0.0	0
1	0.5	0
2	0.2	0
3	1.0	0
4	0.0	0
5	0.16666666666666666	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.0	0
4	0.5	0
5	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.25	0
4	0.0	0
5	0.3333333333333333	0
-1	0.0	0
0	0.0	0
1	0.3333333333333333	0
2	0.0	0
3	0.14285714285714285	0
4	0.2	0
5	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.1111111111111111	0
3	0.16666666666666666	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.4444444444444444	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.2857142857142857	0
2	0.0	0
3	0.25	0
4	0.0	0
5	0.0	0
1	0.0	0
2	0.2	0
3	0.0	0
4	0.3333333333333333	0
5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.35294117647058826	0
2	0.0	0
3	0.25	0
4	0.25	0
5	0.16666666666666666	0
1	0.14285714285714285	0
2	0.3333333333333333	0
3	0.0	0
4	0.0	0
5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.0	0
4	0.5	0
5	0.25	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.25	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.4	0
1	0.0	0
2	0.16666666666666666	0
3	0.14285714285714285	0
-4	0.0	0
0	0.0	0
1	0.3	0
2	0.16666666666666666	0
3	0.13333333333333333	0
4	0.2222222222222222	0
5	0.21052631578947367	0
-4	0.0	0
0	0.0	0
1	0.1875	0
2	0.25	0
3	0.16666666666666666	0
4	0.6410256410256411	0
5	0.2	0
0	0.0	0
1	0.0	0
2	0.2	0
3	0.3333333333333333	0
4	0.16666666666666666	0
5	0.1	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.3333333333333333	0
2	0.5	0
3	0.0	0
4	0.45454545454545453	0
5	0.1	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.26666666666666666	0
3	0.16666666666666666	0
4	0.06666666666666667	0
5	0.06666666666666667	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.5	0
3	0.0	0
4	0.0	0
5	0.0	0
1	0.0	0
2	0.3333333333333333	0
3	0.2857142857142857	0
4	0.0	0
5	0.0	0
1	0.25	0
2	0.16666666666666666	0
3	0.0	0
4	0.0	0
5	0.0	0
1	1.0	0
2	0.25	0
3	0.3333333333333333	0
4	0.5	0
5	0.0	0
1	0.5	0
2	0.36363636363636365	0
3	0.2727272727272727	0
4	0.42857142857142855	0
5	0.09090909090909091	0
1	0.3	0
2	0.4	0
3	0.0	0
4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.18181818181818182	0
2	0.08333333333333333	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.2	0
2	0.25	0
3	0.2857142857142857	0
4	0.29411764705882354	0
5	0.2962962962962963	0
1	0.0	0
2	0.0	0
3	0.3333333333333333	0
4	0.0	0
5	0.0	0
0	0.0	0
1	0.1	0
1	0.125	0
2	0.09090909090909091	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.6666666666666666	0
3	0.6	0
4	0.0	0
5	0.5	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.25	0
4	0.0	0
5	0.3333333333333333	0
-1	0.0	0
0	0.0	0
1	0.08333333333333333	0
2	0.25	0
3	0.0	0
4	0.0	0
5	0.25	0
-1	0.0	0
0	0.0	0
1	0.07692307692307693	0
2	0.16666666666666666	0
3	0.35294117647058826	0
4	0.037037037037037035	0
5	0.25	0
0	0.0	0
1	0.14285714285714285	0
2	0.125	0
3	0.21428571428571427	0
4	0.1111111111111111	0
5	0.125	0
1	0.25	0
2	0.0	0
3	0.25	0
4	0.0	0
5	0.3333333333333333	0
1	0.16666666666666666	0
2	0.0	0
3	0.0	0
4	0.3333333333333333	0
5	0.0	0
1	0.23076923076923078	0
2	0.3076923076923077	0
3	0.23076923076923078	0
4	0.125	0
5	0.3333333333333333	0
1	0.0	0
2	0.3333333333333333	0
3	0.5	0
4	0.0	0
5	0.0	0
1	0.16666666666666666	0
2	0.4	0
1	0.2	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.6666666666666666	0
1	0.0	0
2	0.25	0
3	0.25	0
4	0.14285714285714285	0
5	0.0	0
1	0.0	0
2	0.5	0
3	0.0	0
4	0.0	0
5	0.0	0
1	0.0	0
2	0.16666666666666666	0
3	0.0	0
4	0.5	0
5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
1	0.1111111111111111	0
2	0.11428571428571428	0
3	0.23076923076923078	0
4	0.06060606060606061	0
5	0.22580645161290322	0
1	0.5	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.0	0
1	0.6666666666666666	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	1.0	0
3	0.0	0
4	0.0	0
5	0.0	0
1	0.3	0
2	0.0	0
3	0.5	0
4	0.3333333333333333	0
5	0.0	0
-1	0.0	0
0	0.0	0
1	0.4444444444444444	0
2	0.1111111111111111	0
3	0.23076923076923078	0
4	0.2857142857142857	0
5	0.5	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0625	0
2	0.0	0
3	0.22727272727272727	0
4	0.0	0
5	0.3333333333333333	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.2	0
4	0.0	0
5	1.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.6666666666666666	0
4	0.5	0
5	0.0	0
1	0.18181818181818182	0
2	0.26666666666666666	0
3	0.08333333333333333	0
4	0.375	0
5	0.25	0
-1	0.0	0
0	0.0	0
1	0.16666666666666666	0
1	0.375	0
2	0.625	0
1	0.17647058823529413	0
2	0.08333333333333333	0
3	0.14814814814814814	0
4	0.08823529411764706	0
5	0.05405405405405406	0
1	0.23076923076923078	0
2	0.25	0
3	0.6666666666666666	0
4	0.0	0
5	0.0	0
1	0.0	0
2	0.3333333333333333	0
3	0.0	0
4	0.3333333333333333	0
5	0.5	0
1	0.6666666666666666	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.0	0
1	0.25	0
2	0.2857142857142857	0
3	0.0	0
4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.5	0
1	0.3888888888888889	0
1	0.0	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.6	0
1	1.0	0
2	1.0	0
3	0.5	0
4	0.0	0
5	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.2	0
2	0.0	0
3	0.2	0
4	0.14285714285714285	0
5	0.16666666666666666	0
-1	0.0	0
0	0.0	0
1	0.2222222222222222	0
2	0.1	0
3	0.0	0
4	0.2	0
5	0.14285714285714285	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.5	0
4	0.0	0
5	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.3333333333333333	0
3	0.0	0
4	0.5	0
5	0.0	0
1	0.0	0
2	0.0	0
3	1.0	0
4	0.0	0
5	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.5	0
3	0.0	0
4	0.3333333333333333	0
1	0.0	0
2	0.0	0
3	0.0	0
4	0.25	0
5	0.2	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.5	0
4	0.0	0
-1	0.0	0
0	0.0	0
1	0.2222222222222222	0
2	0.4	0
3	0.0	0
4	0.4	0
-1	0.0	0
0	0.0	0
1	0.2	0
2	0.14285714285714285	0
3	0.0	0
4	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.25	0
2	0.0	0
3	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	1.0	0
2	0.25	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.3333333333333333	0
3	0.0	0
4	0.0	0
-1	0.0	0
0	0.0	0
1	1.0	0
2	0.0	0
3	0.0	0
4	1.0	0
-1	0.0	0
0	0.0	0
1	0.5	0
2	1.0	0
3	0.3333333333333333	0
4	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	1.0	0
3	0.0	0
4	0.0	0
-1	0.0	0
0	0.0	0
1	0.5	0
2	0.16666666666666666	0
3	0.0	0
4	0.5	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.4	0
3	0.0	0
4	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.5	0
2	0.0	0
3	0.0	0
1	0.0	0
2	0.17647058823529413	0
3	0.2857142857142857	0
4	0.4444444444444444	0
5	0.2222222222222222	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.3333333333333333	0
-1	0.0	0
0	0.0	0
1	1.0	0
2	0.0	0
3	0.0	0
4	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.09090909090909091	0
3	0.0	0
4	1.0	0
-1	0.0	0
0	0.0	0
1	0.4	0
2	0.2222222222222222	0
3	0.0	0
4	0.25	0
-1	0.0	0
0	0.0	0
1	0.5	0
2	0.0	0
3	0.0	0
4	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.5	0
3	0.0	0
4	1.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.5	0
3	1.0	0
4	0.0	0
1	0.0	0
2	0.42857142857142855	0
3	0.0	0
4	1.0	0
5	0.0	0
1	0.2727272727272727	0
2	0.14285714285714285	0
3	0.0	0
4	0.0	0
5	0.25	0
1	0.0	0
2	0.0	0
3	0.0	0
4	0.25	0
5	0.0	0
1	0.0	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.5	0
0	0.0	0
1	0.3333333333333333	0
2	0.0	0
3	0.21428571428571427	0
4	0.0	0
5	0.125	0
1	0.0	0
2	0.5	0
3	0.5	0
4	0.0	0
5	0.0	0
-1	0.0	0
0	0.0	0
1	0.25	0
2	0.5	0
3	0.5	0
4	0.6666666666666666	0
5	0.16666666666666666	0
-1	0.0	0
0	0.0	0
1	0.5	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.5	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.25	0
4	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	1.0	0
4	0.0	0
5	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.0	0
4	0.5	0
5	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.5	0
4	0.0	0
5	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	1.0	0
3	0.0	0
4	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.16666666666666666	0
2	0.25	0
3	0.15384615384615385	0
4	0.18181818181818182	0
5	0.125	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.0	0
4	0.25	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.2	0
2	0.0	0
3	0.3333333333333333	0
4	0.25	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	1.0	0
4	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	1.0	0
2	0.5	0
3	0.0	0
4	0.0	0
5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.5	0
2	0.2857142857142857	0
3	0.0	0
4	0.08333333333333333	0
5	0.3333333333333333	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.3076923076923077	0
3	0.13333333333333333	0
4	0.0	0
5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.14285714285714285	0
2	0.2	0
3	0.0	0
4	0.1111111111111111	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.25	0
3	1.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.75	0
2	0.25	0
3	0.2	0
4	0.14285714285714285	0
5	0.23076923076923078	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.16666666666666666	0
2	0.6666666666666666	0
3	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	1.0	0
2	0.6666666666666666	0
3	0.6666666666666666	0
4	0.2	0
5	1.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	1.0	0
2	0.3333333333333333	0
3	1.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	1.0	0
2	0.0	0
3	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.16666666666666666	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.5	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.3333333333333333	0
2	1.0	0
3	0.0	0
4	0.0	0
5	0.5	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.6666666666666666	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.3	0
2	0.4	0
3	0.25	0
4	0.26666666666666666	0
5	0.375	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.2857142857142857	0
2	0.125	0
3	0.2222222222222222	0
4	0.14285714285714285	0
5	0.0	0
0	0.0	0
1	0.25	0
2	0.0	0
3	0.25	0
4	0.0	0
5	0.3333333333333333	0
0	0.0	0
1	0.14285714285714285	0
2	0.3333333333333333	0
3	0.0	0
4	0.0	0
5	0.0	0
1	0.0	0
2	0.3333333333333333	0
3	0.0	0
4	0.5	0
5	0.5	0
1	0.1111111111111111	0
2	0.25	0
3	0.125	0
4	0.0	0
5	0.16666666666666666	0
1	0.2	0
1	0.0	0
2	0.5	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.2222222222222222	0
2	0.0	0
3	0.0	0
0	0.0	0
1	1.0	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.0	0
-1	0.0	0
0	0.0	0
1	0.4	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.38461538461538464	0
2	0.4	0
3	0.3333333333333333	0
4	0.36363636363636365	0
5	0.29411764705882354	0
1	0.18181818181818182	0
2	0.0	0
3	0.3	0
4	0.0	0
5	0.1111111111111111	0
0	0.0	0
1	0.0	0
2	0.25	0
3	0.4	0
4	0.0	0
5	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.5	0
2	0.5	0
3	0.0	0
4	0.0	0
5	0.2	0
1	0.2727272727272727	0
2	0.09090909090909091	0
3	0.18181818181818182	0
4	0.16666666666666666	0
5	0.045454545454545456	0
0	0.0	0
1	0.0	0
2	0.14285714285714285	0
3	0.3333333333333333	0
4	0.2	0
5	0.4	0
0	0.0	0
1	0.0	0
2	0.3333333333333333	0
3	0.0	0
4	0.0	0
5	0.14285714285714285	0
1	0.1875	0
2	0.125	0
3	0.0	0
4	0.125	0
5	0.25	0
1	0.2	0
2	0.15384615384615385	0
3	0.2	0
4	0.5	0
5	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	1.0	0
2	0.14285714285714285	0
3	0.0	0
4	0.0	0
5	0.0	0
1	0.16666666666666666	0
2	0.1	0
3	0.17647058823529413	0
4	0.06666666666666667	0
5	0.14285714285714285	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.3333333333333333	0
2	0.0	0
3	0.0	0
4	0.14285714285714285	0
5	1.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.125	0
2	0.25	0
3	0.375	0
4	0.09090909090909091	0
5	0.1111111111111111	0
1	0.0	0
2	0.0	0
3	0.14285714285714285	0
4	0.5	0
5	0.25	0
1	0.0	0
2	0.16666666666666666	0
3	0.14285714285714285	0
4	0.16666666666666666	0
5	0.0	0
1	0.0	0
2	1.0	0
3	0.0	0
4	0.0	0
5	0.0	0
0	0.0	0
1	0.125	0
2	0.25	0
3	0.13333333333333333	0
4	0.0625	0
5	0.07142857142857142	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.5	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.2	0
0	0.0	0
1	0.0	0
2	1.0	0
3	0.0	0
4	0.0	0
5	0.0	0
1	0.07692307692307693	0
2	0.05555555555555555	0
3	0.16216216216216217	0
4	0.10714285714285714	0
5	0.11538461538461539	0
-1	0.0	0
0	0.0	0
1	0.1111111111111111	0
2	0.125	0
3	0.0	0
4	0.16666666666666666	0
5	0.18181818181818182	0
1	0.0	0
2	1.0	0
3	0.0	0
4	0.0	0
5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.25	0
2	0.5	0
3	0.0	0
4	1.0	0
0	0.0	0
1	0.0	0
2	1.0	0
3	0.0	0
4	0.0	0
5	0.0	0
0	0.0	0
1	0.2631578947368421	0
2	0.4	0
3	0.2	0
4	0.23529411764705882	0
5	0.25	0
-4	0.0	0
1	0.13333333333333333	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.25	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.0	0
0	0.0	0
1	0.5	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.14285714285714285	0
3	1.0	0
4	0.6	0
5	0.0	0
0	0.0	0
1	0.0	0
2	0.5	0
3	0.0	0
4	0.0	0
5	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.0	0
4	0.3333333333333333	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.14285714285714285	0
3	0.125	0
4	0.0	0
5	0.16666666666666666	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.4	0
3	0.0	0
4	1.0	0
5	1.0	0
0	0.0	0
1	0.5	0
2	0.3333333333333333	0
3	0.0	0
4	0.1111111111111111	0
5	0.0	0
-1	0.0	0
0	0.0	0
1	0.3333333333333333	0
2	0.0	0
3	0.0	0
4	0.25	0
5	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	1.0	0
2	0.5	0
3	0.0	0
4	0.0	0
5	0.0	0
0	0.0	0
1	1.0	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.0	0
0	0.0	0
1	0.5	0
2	0.0	0
3	0.25	0
4	1.0	0
5	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.3333333333333333	0
4	0.0	0
5	0.0	0
0	0.0	0
1	0.3333333333333333	0
2	0.5	0
3	0.0	0
4	0.0	0
5	0.047619047619047616	0
0	0.0	0
1	0.4444444444444444	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.25	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.25	0
2	0.25	0
3	0.14285714285714285	0
4	0.0	0
5	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.3333333333333333	0
2	0.0	0
3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.25	0
2	0.3333333333333333	0
3	0.0	0
4	0.3333333333333333	0
5	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	1.0	0
3	0.0	0
4	0.0	0
5	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.3333333333333333	0
2	0.5	0
3	0.0	0
4	0.0	0
5	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.25	0
2	0.16666666666666666	0
3	0.5	0
4	0.0	0
5	0.6666666666666666	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.25	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.0	0
4	0.42857142857142855	0
5	0.3333333333333333	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	1.0	0
4	0.0	0
5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.3333333333333333	0
2	0.14285714285714285	0
3	0.5	0
4	0.0	0
5	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.25	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.5	0
2	0.0	0
3	0.4	0
4	0.0	0
5	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.5	0
3	1.0	0
4	0.0	0
5	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.25	0
3	0.08333333333333333	0
4	0.3333333333333333	0
5	0.1111111111111111	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.4	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.2	0
2	0.3333333333333333	0
3	0.0	0
4	0.0	0
5	0.0	0
1	0.25	0
2	0.0	0
3	0.5	0
4	0.0	0
5	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.2	0
2	0.0	0
3	0.3333333333333333	0
4	0.16666666666666666	0
5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	1.0	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.4	0
2	0.2	0
3	0.25	0
4	0.0	0
5	0.3333333333333333	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.14285714285714285	0
3	0.4	0
4	0.5	0
5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.3333333333333333	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.3333333333333333	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.6666666666666666	0
2	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.3333333333333333	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.25	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.6666666666666666	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.0	0
4	1.0	0
5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.2	0
3	0.0	0
4	0.2	0
5	0.0	0
1	0.0	0
2	0.0	0
3	0.0	0
4	0.6666666666666666	0
5	0.0	0
1	0.0	0
2	0.0	0
3	0.3333333333333333	0
4	0.25	0
5	0.0	0
1	0.2222222222222222	0
2	0.0	0
3	0.0	0
4	0.16666666666666666	0
5	0.0	0
1	1.0	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.0	0
1	0.8	0
2	0.0	0
3	0.0	0
1	0.2857142857142857	0
2	0.0	0
3	0.07692307692307693	0
4	0.4	0
5	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	1.0	0
4	0.0	0
5	0.0	0
1	0.1	0
2	0.0	0
3	0.0	0
4	0.25	0
5	0.18181818181818182	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.3333333333333333	0
3	0.0	0
4	0.0	0
5	0.75	0
1	0.25	0
2	0.16666666666666666	0
3	0.5714285714285714	0
4	0.4	0
5	0.2222222222222222	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.16666666666666666	0
2	0.3333333333333333	0
3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.4	0
3	0.1111111111111111	0
4	0.4	0
5	0.06666666666666667	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.6666666666666666	0
4	0.5	0
5	0.5	0
1	0.3333333333333333	0
2	0.0	0
3	1.0	0
4	0.0	0
5	0.3333333333333333	0
1	0.2	0
2	1.0	0
3	0.5	0
4	0.2	0
5	0.0	0
1	0.5	0
2	0.5	0
3	0.5	0
4	0.0	0
5	0.2	0
-1	0.0	0
0	0.0	0
1	0.25	0
2	0.2857142857142857	0
3	0.25	0
4	0.2	0
5	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.0	0
4	1.0	0
5	0.0	0
1	0.4	0
2	0.0	0
3	0.0	0
4	0.2	0
5	0.5	0
1	0.0	0
2	0.26666666666666666	0
1	0.0	0
2	0.09090909090909091	0
3	0.16666666666666666	0
4	0.25	0
5	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.5	0
3	0.75	0
4	0.5	0
5	1.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.5	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.0	0
1	0.0	0
2	0.0	0
3	0.6666666666666666	0
4	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	1.0	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.5	0
3	1.0	0
4	0.0	0
5	0.0	0
1	0.0	0
2	0.25	0
3	0.0	0
4	0.0	0
5	0.5	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.5	0
3	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	1.0	0
3	0.0	0
1	0.16666666666666666	0
2	1.0	0
3	0.5	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.2	0
2	0.3333333333333333	0
3	0.3333333333333333	0
4	0.0	0
5	0.5	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.5	0
4	0.0	0
5	1.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	1.0	0
4	0.0	0
5	1.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.13793103448275862	0
2	0.11538461538461539	0
3	0.21052631578947367	0
4	0.21739130434782608	0
