EditorYear	AutPercent	Cohort
1	0.15789473684210525	4
2	0.2916666666666667	4
3	0.16666666666666666	4
4	0.2857142857142857	4
5	0.13333333333333333	4
-5	0.0	4
-4	0.0	4
-3	0.0	4
-2	0.0	4
-1	0.0	4
0	0.0	4
1	0.0	4
2	0.0	4
3	0.0	4
4	0.0	4
5	0.0	4
-5	1.0	4
-4	0.0	4
-3	0.0	4
-2	0.0	4
-1	0.0	4
0	0.0	4
1	1.0	4
2	0.0	4
3	0.0	4
4	1.0	4
5	1.0	4
-5	0.0	4
-4	0.0	4
-3	0.0	4
-2	0.0	4
-1	0.0	4
0	0.0	4
1	0.0	4
2	0.0	4
3	0.0	4
4	0.0	4
5	0.0	4
-1	0.0	4
0	0.0	4
1	0.0	4
2	0.0	4
-5	0.0	4
-4	0.0	4
-3	0.0	4
-2	0.0	4
-1	0.0	4
0	0.0	4
1	0.0	4
2	0.0	4
3	0.0	4
4	0.0	4
5	0.0	4
-5	0.0	4
-4	0.0	4
-3	0.0	4
-2	0.0	4
-1	0.0	4
0	0.0	4
1	0.0	4
2	0.0	4
3	0.0	4
4	0.0	4
5	0.0	4
-5	1.0	4
-4	0.75	4
-3	0.0	4
-2	0.0	4
-1	0.0	4
0	0.0	4
1	0.0	4
2	0.3333333333333333	4
3	0.0	4
4	0.0	4
5	0.0	4
-5	0.12280701754385964	4
-4	0.11818181818181818	4
-3	0.10071942446043165	4
-2	0.10852713178294573	4
-1	0.13333333333333333	4
0	0.0	4
1	0.0	4
2	0.0	4
3	0.22807017543859648	4
4	0.0	4
5	0.0	4
-5	0.0	4
-4	0.0	4
-3	0.0	4
-2	0.0	4
-1	0.0	4
0	0.0	4
1	0.0	4
2	0.0	4
3	0.0	4
4	0.0	4
5	0.0	4
-5	0.0	4
-4	0.0	4
-3	0.0	4
-2	0.0	4
-1	0.0	4
0	0.0	4
1	0.0	4
2	0.0	4
3	0.0	4
4	0.0	4
5	0.0	4
-5	0.0	4
-4	0.0	4
-3	0.0	4
-2	0.0	4
-1	0.0	4
0	0.0	4
1	0.0	4
2	0.0	4
3	0.0	4
4	0.0	4
5	0.0	4
-5	0.0	4
-4	0.0	4
-3	0.0	4
-2	0.0	4
-1	0.0	4
0	0.0	4
1	0.0	4
2	0.0	4
3	0.0	4
4	0.0	4
5	0.0	4
-1	0.0	4
0	0.0	4
1	0.024390243902439025	4
2	0.0	4
3	0.0	4
4	0.0	4
5	0.0	4
-5	0.0	4
-4	0.0	4
-3	0.0	4
-2	0.0	4
-1	0.0	4
0	0.0	4
1	0.0	4
2	0.0	4
3	0.0	4
4	0.0	4
5	0.0	4
-5	0.0	4
-4	0.0	4
-3	0.0	4
-2	0.2549019607843137	4
-1	0.16058394160583941	4
0	0.0	4
1	0.14285714285714285	4
2	0.0784313725490196	4
3	0.0	4
4	0.0	4
5	0.0	4
-5	0.0	4
-4	0.0	4
-3	0.0	4
-2	0.0	4
-1	0.0	4
0	0.0	4
1	0.0	4
2	0.0	4
3	0.0	4
4	0.0	4
5	0.0	4
-5	0.0	4
-4	0.0	4
-3	0.0	4
-2	0.0	4
-1	0.0	4
0	0.0	4
1	0.0	4
2	0.0	4
3	0.0	4
4	0.0	4
5	0.0	4
-5	0.0	4
-4	0.0	4
-3	0.0	4
-2	0.0	4
-1	0.0	4
0	0.0	4
1	0.0	4
2	0.0	4
3	0.0	4
4	0.0	4
5	0.0	4
-5	0.0	4
-4	0.0	4
-3	0.0	4
-2	0.0	4
-1	0.0	4
0	0.0	4
1	0.0	4
2	0.0	4
3	0.0	4
4	0.0	4
5	0.0	4
-5	0.0	4
-4	0.0	4
-3	0.0	4
-2	0.0	4
-1	0.0	4
0	0.0	4
1	0.0	4
2	0.0	4
3	0.0	4
4	0.0	4
5	0.0	4
0	0.0	4
1	0.0	4
2	0.0	4
3	0.0	4
4	0.0	4
5	0.0	4
-4	0.0	4
-3	0.0	4
-2	0.0	4
-1	0.2	4
0	1.0	4
1	0.0	4
2	1.0	4
3	0.25	4
4	0.0	4
5	0.5	4
-5	0.0	4
-4	0.0	4
-3	0.0	4
-2	0.0	4
-1	0.0	4
0	0.0	4
1	0.0	4
2	0.0	4
3	0.0	4
4	0.0	4
5	0.0	4
0	1.0	4
1	0.8095238095238095	4
2	0.0	4
3	0.4666666666666667	4
4	0.0	4
5	0.0	4
-5	0.52	4
-4	1.0	4
-3	0.0	4
-2	0.0	4
-1	0.0	4
0	0.0	4
1	0.0	4
2	0.0	4
3	0.0	4
4	0.0	4
5	0.0	4
-5	0.0	4
-4	0.0	4
-3	1.0	4
-2	1.0	4
-1	1.0	4
0	1.0	4
1	0.36496350364963503	4
2	0.6198347107438017	4
3	1.0	4
4	0.8333333333333334	4
5	0.7076023391812866	4
-5	0.0	4
-4	0.0	4
-3	0.0	4
-2	0.0	4
-1	0.0	4
0	0.0	4
1	0.0	4
2	0.0	4
3	0.0	4
4	0.0	4
5	0.0	4
-5	0.0	4
-4	0.0	4
-3	0.0	4
-2	0.0	4
-1	0.0	4
0	0.0	4
1	0.0	4
2	0.0	4
3	0.0	4
4	0.0	4
5	0.0	4
0	0.0	4
1	0.0	4
-5	0.0	4
-4	0.0	4
-3	0.0	4
-2	0.0	4
-1	0.0	4
0	0.0	4
1	0.0	4
2	0.0	4
3	0.0	4
4	0.0	4
5	0.0	4
-1	0.0	4
0	0.0	4
1	0.0	4
2	0.0	4
3	0.0	4
-5	0.0	4
-4	0.0	4
-3	0.0	4
-2	0.0	4
-1	0.0	4
0	0.0	4
1	0.0	4
2	0.0	4
3	0.0	4
4	0.0	4
5	0.0	4
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
-5	0.0	3
-4	0.25	3
-3	0.15942028985507245	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.1	3
4	0.0	3
5	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.24444444444444444	3
-2	0.4470588235294118	3
-1	0.1834319526627219	3
0	0.0	3
1	0.0	3
2	0.11724137931034483	3
3	0.0	3
4	0.0	3
5	0.0	3
-1	0.0	3
0	0.2	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	1.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	0.35	3
-4	0.1875	3
-3	0.08139534883720931	3
-2	0.323943661971831	3
-1	0.16049382716049382	3
0	0.0	3
1	0.10294117647058823	3
2	0.0	3
3	0.12307692307692308	3
4	0.0	3
5	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	1.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	0.3333333333333333	3
-4	0.6	3
-3	0.2	3
-2	0.0	3
-1	0.3333333333333333	3
0	0.6666666666666666	3
1	0.42857142857142855	3
2	0.5	3
3	0.3333333333333333	3
4	0.75	3
5	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	0.5	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	1.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.5	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.02127659574468085	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	1.0	3
-1	0.5	3
0	0.6	3
1	0.0	3
2	0.5	3
3	0.3333333333333333	3
4	0.0	3
5	0.0	3
-5	0.0	3
-4	0.5	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.4367816091954023	3
2	0.0	3
3	0.24	3
4	0.0	3
5	0.0	3
-5	0.0	3
-4	0.30666666666666664	3
-3	0.0	3
-2	0.3698630136986301	3
-1	0.6	3
0	0.0	3
1	0.0	3
2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	1.0	3
-4	0.4064516129032258	3
-3	0.25	3
-2	0.5434782608695652	3
-1	0.5	3
0	0.0	3
1	0.0	3
2	0.3333333333333333	3
3	1.0	3
4	0.3333333333333333	3
5	0.2857142857142857	3
-5	0.5142857142857142	3
-4	1.0	3
-3	0.33962264150943394	3
-2	0.4953271028037383	3
-1	0.20689655172413793	3
0	1.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.5930232558139535	3
5	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.11428571428571428	3
4	0.0	3
5	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.01282051282051282	3
2	0.0	3
3	0.015873015873015872	3
4	0.0	3
5	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	1.0	3
-4	0.5	3
-3	1.0	3
-2	0.5	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	0.0	3
-4	0.0	3
-3	1.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-3	1.0	3
-2	1.0	3
-1	0.0	3
0	1.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	0.0	3
-4	0.3333333333333333	3
-3	0.0	3
-2	0.0	3
-1	0.4	3
0	0.0	3
1	0.0	3
2	0.16666666666666666	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.5	3
-1	0.3333333333333333	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	1.0	3
-4	0.0	3
-3	0.0	3
-2	1.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.6666666666666666	3
3	0.0	3
4	0.0	3
5	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-3	1.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	1.0	3
3	0.0	3
4	0.0	3
-5	0.19745222929936307	3
-4	0.3931034482758621	3
-3	0.0	3
-2	0.0	3
-1	0.5681818181818182	3
0	0.0	3
1	0.25	3
2	0.5210084033613446	3
3	0.2	3
4	0.3333333333333333	3
5	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
0	1.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	1.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.01639344262295082	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.5373134328358209	3
-1	0.37142857142857144	3
0	0.0	3
1	0.0	3
2	0.5294117647058824	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.08582089552238806	3
-2	0.0	3
-1	0.14241486068111456	3
0	0.0	3
1	0.07142857142857142	3
2	0.1503267973856209	3
3	0.05088495575221239	3
4	0.13333333333333333	3
5	0.05263157894736842	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.008403361344537815	3
4	0.0	3
5	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	0.3333333333333333	3
-4	0.0	3
-3	0.8	3
-2	0.2	3
-1	0.0	3
0	0.5	3
1	0.0	3
2	0.0	3
3	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.020833333333333332	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-4	1.0	3
-3	0.0	3
-2	1.0	3
-1	0.6666666666666666	3
0	0.0	3
1	0.0	3
2	1.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.02666666666666667	3
5	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	0.11538461538461539	3
-4	0.13043478260869565	3
-3	0.0	3
-2	0.3333333333333333	3
-1	0.15492957746478872	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.5	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	0.1188118811881188	3
-4	0.06515580736543909	3
-3	0.0670926517571885	3
-2	0.17843866171003717	3
-1	0.2037037037037037	3
0	0.0	3
1	0.11246200607902736	3
2	0.183206106870229	3
3	0.047244094488188976	3
4	0.16355140186915887	3
5	0.1443850267379679	3
-2	0.6666666666666666	3
-1	1.0	3
0	0.6666666666666666	3
1	0.5	3
2	0.0	3
3	0.4	3
4	0.0	3
5	0.3333333333333333	3
-5	0.75	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	0.2972972972972973	3
-4	0.17391304347826086	3
-3	0.2962962962962963	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.01694915254237288	3
-5	0.5909090909090909	3
-4	0.4090909090909091	3
-3	0.5	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.20967741935483872	3
3	0.2653061224489796	3
4	0.4727272727272727	3
5	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
-5	0.0	3
-4	1.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
-5	0.33070866141732286	3
-4	0.3881118881118881	3
-3	0.24855491329479767	3
-2	0.1724137931034483	3
-1	0.24342105263157895	3
0	0.0	3
1	0.07142857142857142	3
2	0.11004784688995216	3
3	0.08558558558558559	3
4	0.2804878048780488	3
5	0.1875	3
-5	0.5	3
-4	0.5	3
-3	0.0	3
-2	0.0	3
-1	1.0	3
0	0.0	3
1	0.0	3
2	0.5	3
3	0.3333333333333333	3
4	0.0	3
5	0.0	3
-3	1.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.5	3
5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.5	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	1.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
-5	0.0	3
-4	0.0	3
-3	0.0	3
-2	0.0	3
-1	0.0	3
0	0.0	3
1	0.0	3
2	0.0	3
3	0.0	3
4	0.0	3
5	0.0	3
-5	0.0	3
