EditorYear	EdiPercent	Cohort
5	0.0	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.4444444444444444	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	1.0	0
3	0.0	0
4	0.0	0
5	0.0	0
-5	0.3	0
-4	0.07692307692307693	0
-3	0.1111111111111111	0
-2	0.23529411764705882	0
-1	0.15	0
0	0.18181818181818182	0
1	0.16666666666666666	0
2	0.25	0
3	0.25	0
-5	0.5	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.2	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.3333333333333333	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.0	0
4	0.0	0
5	1.0	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.125	0
2	0.0	0
3	0.2857142857142857	0
4	0.0	0
5	0.1111111111111111	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	1.0	0
3	0.0	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.3333333333333333	0
2	1.0	0
3	0.0	0
4	0.0	0
5	0.0	0
-5	0.16666666666666666	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.4	0
2	0.3333333333333333	0
3	0.3333333333333333	0
4	0.0	0
5	0.5	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.0	0
4	0.5	0
5	0.3333333333333333	0
-5	0.0	0
-4	0.0	0
-3	0.4	0
-2	0.0	0
-1	0.375	0
0	0.0	0
1	0.25	0
2	0.4	0
3	1.0	0
4	0.0	0
5	0.0	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.5	0
3	0.0	0
4	0.0	0
5	1.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.5	0
3	0.0	0
4	0.0	0
-5	0.0	0
-4	0.0	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.16666666666666666	0
2	0.125	0
3	0.2	0
4	0.2	0
5	0.0	0
-5	0.05	0
-4	0.08333333333333333	0
-3	0.1	0
-2	0.1875	0
-1	0.058823529411764705	0
0	0.20689655172413793	0
1	0.2	0
2	0.07407407407407407	0
3	0.02564102564102564	0
4	0.1	0
5	0.09523809523809523	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.2857142857142857	0
2	0.5	0
3	0.0	0
4	0.0	0
5	0.0	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.3333333333333333	0
4	0.125	0
5	0.2222222222222222	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.25	0
2	0.25	0
3	0.0	0
4	0.0	0
5	0.0	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.16666666666666666	0
3	0.2	0
4	0.0	0
5	0.0	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.2	0
0	0.0	0
1	0.2	0
2	0.4	0
3	0.0	0
4	0.0	0
5	0.0	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.25	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.0	0
-5	0.047619047619047616	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.36363636363636365	0
2	0.0	0
3	0.25	0
4	0.0	0
5	0.0	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.0	0
4	0.3333333333333333	0
5	0.5	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.5	0
2	0.5	0
3	0.5	0
4	0.0	0
5	0.2	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	1.0	0
0	0.0	0
1	0.14285714285714285	0
2	0.2	0
3	0.0	0
4	0.1111111111111111	0
5	0.0	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.5	0
0	0.0	0
1	1.0	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.3333333333333333	0
3	0.0	0
4	0.0	0
5	0.0	0
-5	0.07692307692307693	0
-4	0.0	0
-3	0.3333333333333333	0
-2	0.4	0
-1	0.125	0
0	0.5	0
1	0.25	0
2	0.6363636363636364	0
3	0.375	0
4	0.5	0
5	0.42857142857142855	0
-5	0.0	0
-4	0.0	0
-3	0.3333333333333333	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.25	0
2	0.0	0
3	0.2857142857142857	0
4	0.0	0
5	0.0	0
-5	0.0	0
-4	0.6666666666666666	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.5	0
2	0.5	0
3	0.0	0
4	0.3333333333333333	0
5	0.0	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.6666666666666666	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.75	0
2	0.3333333333333333	0
3	0.0	0
4	0.0	0
5	0.0	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.0	0
4	1.0	0
5	0.0	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.0	0
4	0.0	0
5	1.0	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.14285714285714285	0
1	0.16666666666666666	0
2	0.25	0
3	0.15384615384615385	0
4	0.18181818181818182	0
5	0.125	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.16666666666666666	0
2	0.0	0
3	0.0	0
4	0.6666666666666666	0
5	0.0	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.6666666666666666	0
2	1.0	0
3	1.0	0
4	1.0	0
5	1.0	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.25	0
-1	0.0	0
0	0.0	0
1	0.08333333333333333	0
2	0.125	0
3	0.0	0
4	0.5	0
5	0.1111111111111111	0
-5	0.3333333333333333	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.3333333333333333	0
2	0.2	0
3	0.0	0
4	0.4	0
5	0.3333333333333333	0
-5	0.0	0
-4	0.0	0
-3	0.1	0
-2	0.0	0
-1	0.14285714285714285	0
0	0.0	0
1	0.13333333333333333	0
2	0.0	0
3	0.0	0
4	0.06666666666666667	0
5	0.07142857142857142	0
-5	0.2	0
-4	0.0	0
-3	0.1111111111111111	0
-2	0.047619047619047616	0
-1	0.14285714285714285	0
0	0.0	0
1	0.1	0
2	0.09523809523809523	0
3	0.14705882352941177	0
4	0.21052631578947367	0
5	0.058823529411764705	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.2	0
2	0.25	0
3	0.6	0
4	0.6666666666666666	0
5	0.5	0
-5	0.07142857142857142	0
-4	0.043478260869565216	0
-3	0.05	0
-2	0.10344827586206896	0
-1	0.2857142857142857	0
0	0.0	0
1	0.13793103448275862	0
2	0.11538461538461539	0
3	0.21052631578947367	0
4	0.21739130434782608	0
5	0.21428571428571427	0
-5	0.0	0
-4	0.0	0
-3	0.25	0
-2	0.25	0
-1	0.0	0
0	0.0	0
1	0.25	0
2	0.0	0
3	0.16666666666666666	0
4	0.0	0
5	0.0	0
-5	0.2222222222222222	0
-4	0.125	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.23076923076923078	0
2	0.125	0
3	0.0	0
4	0.375	0
5	0.3333333333333333	0
-5	0.0	0
-4	0.3333333333333333	0
-3	0.0	0
-2	0.25	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.5	0
3	0.75	0
4	0.5	0
5	1.0	0
-5	0.75	0
-4	0.5	0
-3	0.0	0
-2	0.0	0
-1	0.2	0
0	0.0	0
1	0.25	0
2	0.2857142857142857	0
3	0.25	0
4	0.2	0
5	0.2	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.2	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.25	0
3	0.6666666666666666	0
4	0.25	0
5	0.0	0
-5	0.0	0
-4	0.0	0
-3	0.14285714285714285	0
-2	0.4	0
-1	0.0	0
0	0.0	0
1	0.25	0
2	0.0	0
3	0.16666666666666666	0
4	0.4	0
5	0.0	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.5	0
2	0.18181818181818182	0
3	0.08333333333333333	0
4	0.2	0
5	0.0	0
-5	0.0	0
-4	0.0	0
-3	0.06666666666666667	0
-2	0.0	0
-1	0.05263157894736842	0
0	0.0	0
1	0.05263157894736842	0
2	0.1875	0
3	0.2631578947368421	0
4	0.0	0
5	0.14285714285714285	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.5	0
0	0.0	0
1	0.5	0
2	0.0	0
3	0.7142857142857143	0
4	0.0	0
5	1.0	0
-4	0.0	0
-3	0.0	0
-2	0.3333333333333333	0
-1	0.0	0
0	0.0	0
1	0.14285714285714285	0
2	0.0	0
3	0.0	0
4	0.5	0
5	0.0	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.3333333333333333	0
2	0.0	0
3	0.07692307692307693	0
4	0.0	0
5	0.5	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.1	0
2	0.2222222222222222	0
3	0.0	0
4	0.0	0
5	0.0	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.1111111111111111	0
3	0.25	0
4	0.0	0
5	0.14285714285714285	0
-5	0.4	0
-4	0.16666666666666666	0
-3	0.25	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.5	0
2	0.5	0
3	0.0	0
4	0.0	0
5	0.0	0
-5	0.0	0
-4	0.5	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.2	0
2	1.0	0
3	0.0	0
4	0.2	0
5	1.0	0
-5	0.3333333333333333	0
-4	0.0	0
-3	0.5	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.6666666666666666	0
2	0.0	0
3	0.25	0
4	0.0	0
5	0.2	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.3333333333333333	0
2	0.09090909090909091	0
3	0.15384615384615385	0
4	0.0	0
5	0.0	0
-5	0.2	0
-4	0.0	0
-3	0.0	0
-2	0.1111111111111111	0
-1	0.0	0
0	0.0	0
1	0.2	0
2	0.0	0
3	0.5	0
4	0.0	0
5	0.125	0
-5	0.0	0
-4	0.1111111111111111	0
-3	0.07142857142857142	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.25	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.0	0
-5	0.6666666666666666	0
-4	0.5	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	1.0	0
2	0.6666666666666666	0
3	0.5	0
4	0.5	0
5	0.0	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.4	0
2	0.3333333333333333	0
3	0.375	0
4	0.5	0
5	0.75	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.25	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.0	0
-5	0.0	0
-4	0.0	0
-3	0.2	0
-2	0.0	0
-1	0.25	0
0	0.0	0
1	0.4	0
2	0.2	0
3	0.25	0
4	0.0	0
5	0.3333333333333333	0
-5	0.1	0
-4	0.0	0
-3	0.2	0
-2	0.0	0
-1	0.0	0
0	0.1111111111111111	0
1	0.1111111111111111	0
2	0.12	0
3	0.0	0
4	0.0	0
5	0.0	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.1	0
3	0.1111111111111111	0
4	0.16666666666666666	0
5	0.16666666666666666	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.8571428571428571	0
2	0.5	0
3	0.3333333333333333	0
4	1.0	0
5	0.5	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.6666666666666666	0
2	0.1111111111111111	0
3	0.42857142857142855	0
4	0.14285714285714285	0
5	0.2	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.09090909090909091	0
0	0.0	0
1	0.15384615384615385	0
2	0.1	0
3	0.1875	0
4	0.09090909090909091	0
5	0.0	0
-5	0.09090909090909091	0
-4	0.09090909090909091	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.25	0
2	0.0	0
3	0.3333333333333333	0
4	0.0	0
5	0.0	0
-5	0.25	0
-4	0.0	0
-3	0.0	0
-2	0.125	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.25	0
4	0.23076923076923078	0
5	0.0	0
-5	0.0	0
-4	0.14285714285714285	0
-3	0.25	0
-2	0.14285714285714285	0
-1	0.0	0
0	0.1	0
1	0.125	0
2	0.14285714285714285	0
3	0.13333333333333333	0
4	0.0	0
5	0.16666666666666666	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	1.0	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.42857142857142855	0
-5	0.0	0
-4	0.0	0
-3	0.5	0
-2	0.25	0
-1	0.25	0
0	0.0	0
1	0.8	0
2	0.2857142857142857	0
3	0.05555555555555555	0
4	0.5	0
5	0.09090909090909091	0
-5	0.0	0
-4	0.0	0
-3	1.0	0
-2	1.0	0
-1	0.3333333333333333	0
0	0.0	0
1	0.3333333333333333	0
2	0.5	0
3	0.6666666666666666	0
4	1.0	0
5	1.0	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.3333333333333333	0
0	0.0	0
1	0.6	0
2	0.25	0
3	0.5	0
4	0.25	0
5	0.3333333333333333	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.2	0
3	0.25	0
4	0.42857142857142855	0
5	0.3333333333333333	0
-5	0.25	0
-4	0.3333333333333333	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.25	0
2	0.16666666666666666	0
3	0.15384615384615385	0
4	0.0	0
5	0.0	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.08333333333333333	0
0	0.0	0
1	0.2	0
2	0.25	0
3	0.5	0
4	0.1111111111111111	0
5	0.0	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.14285714285714285	0
2	0.07692307692307693	0
3	0.11764705882352941	0
4	0.0	0
5	0.14285714285714285	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.08333333333333333	0
3	0.3333333333333333	0
4	0.25	0
5	0.0	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.16666666666666666	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.0	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.3333333333333333	0
2	0.0	0
3	0.5	0
4	0.0	0
5	0.0	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.125	0
2	0.1111111111111111	0
3	0.1111111111111111	0
4	0.0	0
5	0.2	0
-5	0.0	0
-4	0.5	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.4	0
4	0.5	0
5	0.0	0
-5	0.0	0
-4	0.25	0
-3	0.0	0
-2	0.0	0
-1	0.6666666666666666	0
0	0.6666666666666666	0
1	1.0	0
2	0.6666666666666666	0
3	0.6666666666666666	0
4	0.2	0
5	1.0	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.2	0
-1	0.3333333333333333	0
0	0.0	0
1	0.6666666666666666	0
2	0.4	0
3	0.5	0
4	0.14285714285714285	0
5	0.4	0
-5	0.5	0
-4	0.0	0
-3	0.0	0
-2	0.125	0
-1	0.0	0
0	0.0	0
1	0.08333333333333333	0
2	0.2	0
3	0.0	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.1111111111111111	0
4	0.5	0
5	0.09090909090909091	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.3333333333333333	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.05555555555555555	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.5	0
0	0.0	0
1	0.3333333333333333	0
2	1.0	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	1.0	0
2	0.25	0
3	0.4	0
4	0.0	0
5	0.3333333333333333	0
0	0.0	0
1	0.6666666666666666	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.0	0
-1	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.4	0
2	0.6666666666666666	0
3	0.0	0
4	0.25	0
5	0.5	0
-4	0.0	0
-3	0.0	0
-5	0.3333333333333333	0
-4	0.125	0
-3	0.1111111111111111	0
-2	0.14285714285714285	0
-1	0.0	0
0	0.0	0
1	1.0	0
2	0.25	0
3	0.25	0
4	0.25	0
5	0.0	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.2	0
-1	0.3333333333333333	0
0	0.0	0
1	0.8333333333333334	0
2	0.0	0
3	0.0	0
4	1.0	0
5	0.3	0
-5	0.0	0
-4	0.0	0
-3	0.1	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.2222222222222222	0
2	0.09090909090909091	0
3	0.0	0
4	0.09090909090909091	0
5	0.0	0
-5	0.07692307692307693	0
-4	0.0	0
-3	0.08333333333333333	0
-2	0.0	0
-1	0.07142857142857142	0
0	0.0	0
1	0.14285714285714285	0
2	0.06666666666666667	0
3	0.26666666666666666	0
4	0.05	0
5	0.15789473684210525	0
-5	0.0	0
-4	0.038461538461538464	0
-3	0.05555555555555555	0
-2	0.0	0
-1	0.125	0
0	0.0	0
1	0.11764705882352941	0
2	0.3333333333333333	0
3	0.07142857142857142	0
4	0.0	0
5	0.0	0
-5	0.0	0
-4	1.0	0
-3	0.0	0
-2	0.5	0
-1	0.0	0
0	0.0	0
1	0.6	0
2	0.0	0
3	0.5	0
4	0.1111111111111111	0
5	0.0	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.25	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.2	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.3333333333333333	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.0	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.45454545454545453	0
2	0.35714285714285715	0
3	0.14285714285714285	0
4	0.2222222222222222	0
5	0.14285714285714285	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.45454545454545453	0
-5	0.0	0
-4	0.0	0
3	0.375	0
4	0.3157894736842105	0
5	0.25	0
-5	0.0	0
-4	0.0	0
-3	0.375	0
-2	0.13333333333333333	0
-1	0.09090909090909091	0
0	0.0	0
1	0.13333333333333333	0
2	0.4166666666666667	0
3	0.16666666666666666	0
4	0.11764705882352941	0
5	0.15	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.5	0
2	0.5	0
3	0.2	0
4	0.6	0
5	0.5	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.2	0
0	0.0	0
1	0.0	0
2	0.45454545454545453	0
3	0.0	0
4	0.0	0
5	0.0	0
-5	1.0	0
-4	0.0	0
-3	0.3333333333333333	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.5	0
2	0.14285714285714285	0
3	0.2	0
4	0.125	0
5	0.0	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.2	0
2	0.0	0
3	0.3333333333333333	0
4	0.5	0
5	0.0	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.4	0
2	1.0	0
3	0.75	0
4	0.2	0
5	0.5	0
-5	0.25	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.15384615384615385	0
0	0.0	0
1	0.0	0
2	0.2222222222222222	0
3	0.0	0
4	0.2857142857142857	0
5	0.0	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.16666666666666666	0
0	0.0	0
1	0.5	0
2	0.0	0
3	0.0	0
4	0.2727272727272727	0
5	0.0	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.16666666666666666	0
0	0.0	0
1	0.0	0
2	0.14285714285714285	0
3	0.4	0
4	0.5	0
5	0.0	0
-5	0.5	0
-4	0.5	0
-3	0.0	0
-2	0.1111111111111111	0
-1	0.3333333333333333	0
0	0.0	0
1	0.3333333333333333	0
2	0.4	0
3	0.3333333333333333	0
4	0.3333333333333333	0
5	0.5	0
-5	0.0	0
-4	0.16666666666666666	0
-3	0.0	0
-2	0.0	0
-1	0.25	0
0	0.3333333333333333	0
1	0.2222222222222222	0
2	0.14285714285714285	0
3	0.6666666666666666	0
4	0.15	0
5	0.3684210526315789	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.3333333333333333	0
2	0.3333333333333333	0
3	0.2	0
4	0.3333333333333333	0
5	0.0	0
-5	0.0	0
-4	0.0	0
-3	0.1	0
-2	0.0	0
-1	0.125	0
0	0.0	0
1	0.18181818181818182	0
2	0.0	0
3	0.043478260869565216	0
4	0.09090909090909091	0
5	0.0	0
-5	0.0	0
-4	0.0	0
-3	0.2	0
-2	0.0	0
-1	0.058823529411764705	0
0	0.0	0
1	0.18181818181818182	0
2	0.0	0
3	0.25	0
4	0.23076923076923078	0
5	0.07142857142857142	0
-5	0.0	0
-4	0.0	0
-3	0.07692307692307693	0
-2	0.0	0
-1	0.0	0
0	0.16666666666666666	0
1	0.1111111111111111	0
2	0.09090909090909091	0
3	0.2727272727272727	0
4	0.125	0
5	0.0	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.1	0
0	0.0	0
1	0.25	0
2	0.16666666666666666	0
3	0.5714285714285714	0
4	0.4	0
5	0.2222222222222222	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.25	0
-1	0.0	0
0	0.0	0
1	0.2857142857142857	0
2	0.0	0
3	0.3333333333333333	0
4	0.14285714285714285	0
5	0.1	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.5454545454545454	0
3	0.1111111111111111	0
4	0.2	0
5	0.6666666666666666	0
-5	0.25	0
-4	0.0	0
-3	0.2	0
-2	0.0	0
-1	0.125	0
0	0.0	0
1	0.3333333333333333	0
2	0.0	0
3	0.6	0
4	0.0	0
5	0.5714285714285714	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.4	0
2	0.25	0
3	0.0	0
4	0.0	0
5	0.0	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.16666666666666666	0
2	0.14285714285714285	0
3	0.2	0
4	0.0	0
5	0.2	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.23076923076923078	0
2	0.14285714285714285	0
3	0.16666666666666666	0
4	0.2222222222222222	0
5	0.16666666666666666	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.8	0
0	0.0	0
1	0.0	0
2	1.0	0
3	0.75	0
4	0.0	0
5	1.0	0
-3	0.5	0
-2	0.0	0
-1	0.0	0
0	0.5	0
1	0.14285714285714285	0
2	0.08	0
3	0.2727272727272727	0
4	0.0	0
5	0.1875	0
-5	0.1111111111111111	0
-4	0.125	0
-3	0.0	0
-2	0.125	0
-1	0.0	0
0	0.0	0
1	0.09090909090909091	0
2	0.2	0
3	0.07142857142857142	0
4	0.23076923076923078	0
5	0.0	0
-5	0.0	0
-4	0.0	0
-3	0.08333333333333333	0
-2	0.0	0
-1	0.4	0
0	0.0	0
1	0.0	0
2	0.2	0
3	0.1111111111111111	0
4	0.18181818181818182	0
5	0.10526315789473684	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.09090909090909091	0
2	0.2	0
3	0.17647058823529413	0
4	0.13636363636363635	0
5	0.06666666666666667	0
0	0.0	0
1	0.6	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.0	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.5	0
1	0.2	0
2	0.2	0
3	0.0	0
4	0.0	0
5	0.0	0
-5	0.4	0
-4	0.2727272727272727	0
-3	0.5	0
-2	0.0	0
-1	0.1	0
0	0.0	0
1	0.5	0
2	0.25	0
3	0.0	0
4	0.16666666666666666	0
5	0.2	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.4	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.0	0
-3	0.0	0
-4	0.0	0
-5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.16666666666666666	0
2	0.0	0
3	0.2	0
4	0.0	0
5	0.0	0
-5	0.0	0
-4	0.25	0
-3	0.0	0
