Year0	left	right	BeforeCount	AfterCount	BeSpan	AfSpan	AfAvg	BeAvg	EditorId	IssnId
2011	2007	2016	0.0	1.0	5	5	0.2	0.0	17764	2217
1990	1990	1995	0.0	5.0	1	5	1.0	0.0	18054	2217
2007	2003	2012	0.0	1.0	5	5	0.2	0.0	18503	2217
1990	1986	1994	0.0	0.0	5	4	0.0	0.0	2217	2217
2009	2008	2014	0.0	0.0	2	5	0.0	0.0	2610	2217
1990	1990	1994	0.0	0.0	1	4	0.0	0.0	2874	2217
1990	1986	1995	0.0	0.0	5	5	0.0	0.0	6439	2217
1990	1986	1995	0.0	0.0	5	5	0.0	0.0	7008	2217
1990	1986	1995	0.0	0.0	5	5	0.0	0.0	11729	2217
1990	1986	1994	0.0	0.0	5	4	0.0	0.0	11802	2217
1990	1986	1994	0.0	0.0	5	4	0.0	0.0	14947	2217
2009	2005	2014	0.0	0.0	5	5	0.0	0.0	15837	2217
1990	1986	1995	0.0	0.0	5	5	0.0	0.0	17229	2217
2008	2004	2011	5.0	1.0	5	3	0.3333333333333333	1.0	10020	2759
2009	2005	2011	0.0	1.0	5	2	0.5	0.0	7087	2759
1998	1994	2000	0.0	2.0	5	2	1.0	0.0	19735	2759
2012	2008	2014	0.0	0.0	5	2	0.0	0.0	2759	2759
1987	1983	1989	0.0	0.0	5	2	0.0	0.0	15625	2759
2009	2005	2013	3.0	0.0	5	4	0.0	0.6	10030	10030
2002	1998	2003	1.0	0.0	5	1	0.0	0.2	12574	10030
2003	1999	2008	1.0	0.0	5	5	0.0	0.2	17389	10030
2005	2001	2010	1.0	3.0	5	5	0.6	0.2	18354	10030
2005	2001	2010	0.0	0.0	5	5	0.0	0.0	17563	10030
1992	1988	1994	11.0	16.0	5	2	8.0	2.2	10067	10067
1993	1989	1998	8.0	15.0	5	5	3.0	1.6	12771	10067
1973	1969	1978	6.0	10.0	5	5	2.0	1.2	13611	10067
2007	2003	2012	25.0	12.0	5	5	2.4	5.0	14272	10067
1993	1989	1995	3.0	3.0	5	2	1.5	0.6	17587	10067
1991	1987	1993	1.0	3.0	5	2	1.5	0.2	18543	10067
2004	2000	2009	2.0	3.0	5	5	0.6	0.4	10141	1758
2004	2000	2009	1.0	3.0	5	5	0.6	0.2	16090	1758
2004	2000	2009	1.0	1.0	5	5	0.2	0.2	16203	1758
2004	2000	2009	0.0	3.0	5	5	0.6	0.0	6824	1758
2004	2000	2009	0.0	1.0	5	5	0.2	0.0	14967	1758
2004	2000	2009	0.0	1.0	5	5	0.2	0.0	16576	1758
1985	1981	1989	4.0	2.0	5	4	0.5	0.8	10169	1689
2007	2003	2008	1.0	0.0	5	1	0.0	0.2	12504	1689
1974	1971	1979	0.0	2.0	4	5	0.4	0.0	8954	1689
1984	1980	1989	0.0	0.0	5	5	0.0	0.0	1689	1689
1995	1991	1999	1.0	1.0	5	4	0.25	0.2	10188	10189
1992	1988	1997	2.0	0.0	5	5	0.0	0.4	10224	2065
1994	1990	1997	4.0	2.0	5	3	0.6666666666666666	0.8	11762	2065
2004	2000	2009	2.0	3.0	5	5	0.6	0.4	13358	2065
2004	2000	2009	2.0	2.0	5	5	0.4	0.4	13752	2065
1991	1988	1996	2.0	0.0	4	5	0.0	0.5	15094	2065
1993	1989	1997	1.0	1.0	5	4	0.25	0.2	18086	2065
1990	1986	1995	0.0	4.0	5	5	0.8	0.0	2065	2065
1989	1985	1994	0.0	1.0	5	5	0.2	0.0	4359	2065
1989	1985	1994	0.0	1.0	5	5	0.2	0.0	7977	2065
1989	1985	1994	0.0	1.0	5	5	0.2	0.0	11803	2065
1989	1985	1994	0.0	2.0	5	5	0.4	0.0	12950	2065
1989	1985	1994	0.0	1.0	5	5	0.2	0.0	13074	2065
1989	1985	1994	0.0	1.0	5	5	0.2	0.0	13084	2065
1989	1985	1994	0.0	3.0	5	5	0.6	0.0	14106	2065
1989	1985	1994	0.0	8.0	5	5	1.6	0.0	15980	2065
1989	1985	1994	0.0	1.0	5	5	0.2	0.0	16129	2065
1989	1985	1994	0.0	5.0	5	5	1.0	0.0	16789	2065
1993	1989	1998	0.0	1.0	5	5	0.2	0.0	17696	2065
1989	1985	1994	0.0	2.0	5	5	0.4	0.0	18507	2065
1989	1985	1994	0.0	1.0	5	5	0.2	0.0	18867	2065
1989	1985	1994	0.0	4.0	5	5	0.8	0.0	19512	2065
1989	1985	1994	0.0	0.0	5	5	0.0	0.0	13528	2065
1989	1985	1994	0.0	0.0	5	5	0.0	0.0	14630	2065
1989	1985	1994	0.0	0.0	5	5	0.0	0.0	17584	2065
1993	1989	1995	0.0	0.0	5	2	0.0	0.0	18633	2065
1989	1985	1994	0.0	0.0	5	5	0.0	0.0	18811	2065
1990	1986	1995	0.0	0.0	5	5	0.0	0.0	19213	2065
2003	1999	2008	1.0	0.0	5	5	0.0	0.2	10234	1509
2003	1999	2008	4.0	2.0	5	5	0.4	0.8	11969	1509
2003	1999	2007	0.0	0.0	5	4	0.0	0.0	12757	1509
2008	2004	2013	1.0	2.0	5	5	0.4	0.2	12772	1509
2003	1999	2008	2.0	1.0	5	5	0.2	0.4	14388	1509
1988	1984	1993	0.0	1.0	5	5	0.2	0.0	9557	1509
2003	1999	2008	0.0	1.0	5	5	0.2	0.0	13690	1509
2003	1999	2008	0.0	0.0	5	5	0.0	0.0	1509	1509
2003	1999	2008	0.0	0.0	5	5	0.0	0.0	1892	1509
2003	1999	2008	0.0	0.0	5	5	0.0	0.0	2051	1509
2003	1999	2008	0.0	0.0	5	5	0.0	0.0	3006	1509
2003	1999	2008	0.0	0.0	5	5	0.0	0.0	3346	1509
2003	1999	2008	0.0	0.0	5	5	0.0	0.0	5738	1509
2003	1999	2008	0.0	0.0	5	5	0.0	0.0	7961	1509
2003	1999	2008	0.0	0.0	5	5	0.0	0.0	14652	1509
2003	1999	2008	0.0	0.0	5	5	0.0	0.0	19172	1509
2003	1999	2008	0.0	0.0	5	5	0.0	0.0	19530	1509
2003	1999	2008	0.0	0.0	5	5	0.0	0.0	19633	1509
1991	1987	1996	5.0	9.0	5	5	1.8	1.0	10249	10249
2005	2001	2010	5.0	1.0	5	5	0.2	1.0	18495	10249
1990	1986	1993	0.0	2.0	5	3	0.6666666666666666	0.0	10249	1191
1992	1988	1993	1.0	0.0	5	1	0.0	0.2	19275	1191
2005	2001	2010	18.0	37.0	5	5	7.4	3.6	10276	10276
1993	1989	1998	3.0	2.0	5	5	0.4	0.6	16798	10276
2008	2004	2013	15.0	4.0	5	5	0.8	3.0	19527	10276
1994	1990	1995	9.0	2.0	5	1	2.0	1.8	10320	3733
1974	1970	1979	2.0	2.0	5	5	0.4	0.4	19614	3733
1974	1970	1979	0.0	3.0	5	5	0.6	0.0	3733	3733
1989	1985	1991	0.0	0.0	5	2	0.0	0.0	10866	3733
2008	2004	2009	0.0	0.0	5	1	0.0	0.0	18729	3733
2003	1999	2007	1.0	0.0	5	4	0.0	0.2	10329	10329
2013	2009	2018	4.0	2.0	5	5	0.4	0.8	15108	10329
2007	2003	2012	2.0	4.0	5	5	0.8	0.4	17826	10329
1974	1974	1979	3.0	0.0	1	5	0.0	3.0	10331	4486
1971	1967	1976	3.0	4.0	5	5	0.8	0.6	15159	4486
1993	1989	1996	3.0	1.0	5	3	0.3333333333333333	0.6	16040	4486
1975	1971	1980	4.0	0.0	5	5	0.0	0.8	16444	4486
1976	1972	1981	1.0	0.0	5	5	0.0	0.2	17400	4486
1977	1973	1982	1.0	2.0	5	5	0.4	0.2	19283	4486
1977	1973	1982	1.0	0.0	5	5	0.0	0.2	19620	4486
1977	1973	1980	0.0	5.0	5	3	1.6666666666666667	0.0	11674	4486
1983	1979	1988	0.0	3.0	5	5	0.6	0.0	17072	4486
1966	1962	1969	0.0	1.0	5	3	0.3333333333333333	0.0	17385	4486
1966	1965	1971	0.0	0.0	2	5	0.0	0.0	5008	4486
1966	1962	1971	0.0	0.0	5	5	0.0	0.0	13365	4486
1993	1989	1996	0.0	0.0	5	3	0.0	0.0	17633	4486
1992	1988	1997	1.0	0.0	5	5	0.0	0.2	10346	1748
1989	1985	1994	1.0	0.0	5	5	0.0	0.2	14766	1748
1992	1988	1997	2.0	5.0	5	5	1.0	0.4	15279	1748
1996	1992	1997	1.0	1.0	5	1	1.0	0.2	16008	1748
2007	2003	2012	1.0	0.0	5	5	0.0	0.2	16596	1748
1988	1984	1993	1.0	1.0	5	5	0.2	0.2	16752	1748
1987	1983	1992	0.0	1.0	5	5	0.2	0.0	17935	1748
2003	1999	2006	1.0	0.0	5	3	0.0	0.2	18022	1748
1992	1988	1997	1.0	2.0	5	5	0.4	0.2	18135	1748
1988	1984	1993	1.0	0.0	5	5	0.0	0.2	19498	1748
1987	1983	1992	0.0	1.0	5	5	0.2	0.0	2054	1748
2007	2003	2012	0.0	2.0	5	5	0.4	0.0	4249	1748
1987	1983	1992	0.0	2.0	5	5	0.4	0.0	9807	1748
1987	1983	1991	0.0	1.0	5	4	0.25	0.0	11589	1748
1987	1985	1991	0.0	4.0	3	4	1.0	0.0	18172	1748
1989	1985	1993	0.0	1.0	5	4	0.25	0.0	18267	1748
1992	1988	1997	0.0	3.0	5	5	0.6	0.0	18273	1748
1987	1983	1992	0.0	1.0	5	5	0.2	0.0	19676	1748
1987	1983	1992	0.0	0.0	5	5	0.0	0.0	2440	1748
1987	1986	1992	0.0	0.0	2	5	0.0	0.0	10365	1748
2005	2001	2010	0.0	0.0	5	5	0.0	0.0	11100	1748
2003	1999	2006	0.0	0.0	5	3	0.0	0.0	13607	1748
1987	1983	1992	0.0	0.0	5	5	0.0	0.0	15667	1748
1987	1983	1989	0.0	0.0	5	2	0.0	0.0	15987	1748
2007	2003	2012	0.0	0.0	5	5	0.0	0.0	18173	1748
2006	2002	2011	13.0	7.0	5	5	1.4	2.6	10366	10366
2010	2006	2015	1.0	3.0	5	5	0.6	0.2	11118	10366
2012	2008	2017	2.0	5.0	5	5	1.0	0.4	11180	10366
2003	1999	2008	1.0	10.0	5	5	2.0	0.2	11833	10366
2010	2006	2015	1.0	1.0	5	5	0.2	0.2	12832	10366
2011	2007	2016	3.0	1.0	5	5	0.2	0.6	15558	10366
1975	1971	1980	1.0	1.0	5	5	0.2	0.2	10416	111
1975	1971	1980	0.0	0.0	5	5	0.0	0.0	12906	111
1984	1980	1989	2.0	0.0	5	5	0.0	0.4	16778	111
1977	1973	1982	0.0	0.0	5	5	0.0	0.0	18595	111
1975	1971	1980	0.0	1.0	5	5	0.2	0.0	1297	111
1975	1971	1980	0.0	1.0	5	5	0.2	0.0	17294	111
1975	1971	1980	0.0	0.0	5	5	0.0	0.0	166	111
1975	1971	1980	0.0	0.0	5	5	0.0	0.0	3954	111
1994	1990	1995	0.0	0.0	5	1	0.0	0.0	5615	111
1975	1971	1980	0.0	0.0	5	5	0.0	0.0	8543	111
1977	1973	1982	0.0	0.0	5	5	0.0	0.0	12236	111
1998	1994	1999	0.0	0.0	5	1	0.0	0.0	17794	111
1995	1991	2000	0.0	0.0	5	5	0.0	0.0	18330	111
2005	2001	2010	3.0	0.0	5	5	0.0	0.6	10548	10548
2007	2003	2012	1.0	0.0	5	5	0.0	0.2	16842	10548
1983	1979	1988	1.0	2.0	5	5	0.4	0.2	10558	2722
1996	1992	1998	1.0	0.0	5	2	0.0	0.2	11924	2722
1985	1981	1990	0.0	0.0	5	5	0.0	0.0	14513	2722
1985	1981	1990	1.0	0.0	5	5	0.0	0.2	16145	2722
1985	1981	1990	2.0	0.0	5	5	0.0	0.4	17119	2722
1981	1977	1984	1.0	3.0	5	3	1.0	0.2	17676	2722
1983	1979	1988	1.0	0.0	5	5	0.0	0.2	19499	2722
1980	1976	1985	0.0	2.0	5	5	0.4	0.0	6173	2722
1980	1976	1985	0.0	1.0	5	5	0.2	0.0	15084	2722
1980	1976	1985	0.0	0.0	5	5	0.0	0.0	4104	2722
1985	1981	1990	0.0	0.0	5	5	0.0	0.0	7939	2722
2013	2009	2018	1.0	4.0	5	5	0.8	0.2	10593	5323
2011	2007	2014	6.0	0.0	5	3	0.0	1.2	15925	5323
2011	2007	2014	0.0	0.0	5	3	0.0	0.0	5323	5323
1988	1984	1993	2.0	7.0	5	5	1.4	0.4	10674	6556
1988	1985	1993	2.0	5.0	4	5	1.0	0.5	13549	6556
1996	1992	1997	1.0	0.0	5	1	0.0	0.2	14000	6556
1991	1987	1996	4.0	7.0	5	5	1.4	0.8	14700	6556
1984	1980	1989	1.0	1.0	5	5	0.2	0.2	15471	6556
2005	2001	2010	1.0	3.0	5	5	0.6	0.2	17771	6556
1988	1984	1993	0.0	1.0	5	5	0.2	0.0	13706	6556
1982	1978	1987	0.0	0.0	5	5	0.0	0.0	6556	6556
1994	1990	1999	0.0	0.0	5	5	0.0	0.0	15460	6556
1990	1986	1995	1.0	2.0	5	5	0.4	0.2	10755	7294
2011	2007	2012	3.0	1.0	5	1	1.0	0.6	10808	1200
2011	2007	2012	0.0	1.0	5	1	1.0	0.0	18192	1200
2011	2007	2012	0.0	0.0	5	1	0.0	0.0	1200	1200
2011	2007	2012	0.0	0.0	5	1	0.0	0.0	1751	1200
1989	1986	1994	2.0	3.0	4	5	0.6	0.5	10871	10871
1993	1989	1998	1.0	0.0	5	5	0.0	0.2	15044	10871
1994	1990	1999	1.0	10.0	5	5	2.0	0.2	18270	10871
1993	1989	1998	0.0	1.0	5	5	0.2	0.0	12127	10871
1989	1985	1993	0.0	0.0	5	4	0.0	0.0	12131	10871
1989	1985	1993	0.0	0.0	5	4	0.0	0.0	15194	10871
1970	1966	1973	3.0	3.0	5	3	1.0	0.6	10923	5337
2007	2003	2012	1.0	1.0	5	5	0.2	0.2	10969	10969
2007	2003	2008	1.0	1.0	5	1	1.0	0.2	19253	10969
2008	2004	2013	0.0	0.0	5	5	0.0	0.0	13802	10969
2009	2005	2014	4.0	5.0	5	5	1.0	0.8	10995	1707
2008	2004	2013	0.0	1.0	5	5	0.2	0.0	1707	1707
2006	2002	2011	0.0	0.0	5	5	0.0	0.0	9832	1707
2008	2004	2009	0.0	0.0	5	1	0.0	0.0	15535	1707
2011	2007	2016	3.0	11.0	5	5	2.2	0.6	11039	11039
1996	1992	1998	3.0	4.0	5	2	2.0	0.6	12119	11039
2008	2004	2013	3.0	3.0	5	5	0.6	0.6	14554	11039
1990	1986	1995	5.0	10.0	5	5	2.0	1.0	16722	11039
2004	2000	2009	12.0	9.0	5	5	1.8	2.4	17939	11039
1996	1992	1997	7.0	1.0	5	1	1.0	1.4	11045	5537
1995	1991	1997	5.0	2.0	5	2	1.0	1.0	14010	5537
1986	1982	1991	1.0	2.0	5	5	0.4	0.2	14534	5537
1985	1981	1990	2.0	4.0	5	5	0.8	0.4	15137	5537
1994	1990	1996	2.0	6.0	5	2	3.0	0.4	19409	5537
1985	1981	1990	4.0	2.0	5	5	0.4	0.8	19414	5537
1984	1980	1985	0.0	0.0	5	1	0.0	0.0	14434	5537
2003	1999	2006	1.0	0.0	5	3	0.0	0.2	11079	2924
2003	1999	2008	1.0	0.0	5	5	0.0	0.2	17802	2924
2009	2005	2010	0.0	0.0	5	1	0.0	0.0	11089	5339
1972	1968	1977	0.0	19.0	5	5	3.8	0.0	13531	5339
2004	2000	2009	0.0	2.0	5	5	0.4	0.0	16141	5339
1975	1972	1980	0.0	1.0	4	5	0.2	0.0	9272	5339
1972	1972	1977	0.0	3.0	1	5	0.6	0.0	16948	5339
2009	2005	2010	0.0	0.0	5	1	0.0	0.0	5339	5339
1984	1980	1985	0.0	0.0	5	1	0.0	0.0	7375	5339
2007	2003	2012	2.0	2.0	5	5	0.4	0.4	11147	8724
2009	2005	2012	0.0	1.0	5	3	0.3333333333333333	0.0	8724	8724
1983	1980	1988	1.0	1.0	4	5	0.2	0.25	11161	2092
1993	1989	1998	1.0	6.0	5	5	1.2	0.2	16800	2092
1992	1988	1997	0.0	1.0	5	5	0.2	0.0	2092	2092
1975	1971	1976	0.0	1.0	5	1	1.0	0.0	17616	2092
1997	1993	1998	0.0	0.0	5	1	0.0	0.0	2986	2092
1970	1970	1973	5.0	3.0	1	3	1.0	5.0	11162	7456
1969	1968	1974	0.0	1.0	2	5	0.2	0.0	7456	7456
1996	1992	2001	3.0	3.0	5	5	0.6	0.6	11199	11199
1996	1992	2001	18.0	4.0	5	5	0.8	3.6	11417	11199
1996	1994	1998	0.0	1.0	3	2	0.5	0.0	14207	11199
2011	2007	2016	0.0	1.0	5	5	0.2	0.0	11199	11200
2011	2007	2016	0.0	4.0	5	5	0.8	0.0	11417	11200
1994	1990	1999	4.0	2.0	5	5	0.4	0.8	11243	11243
2011	2007	2012	1.0	0.0	5	1	0.0	0.2	11269	11269
2002	1998	2003	0.0	0.0	5	1	0.0	0.0	17526	11269
2000	1996	2002	1.0	1.0	5	2	0.5	0.2	11281	11281
2006	2002	2011	1.0	5.0	5	5	1.0	0.2	11306	853
2006	2002	2011	2.0	2.0	5	5	0.4	0.4	11879	853
2006	2002	2011	1.0	0.0	5	5	0.0	0.2	17721	853
2006	2002	2011	0.0	2.0	5	5	0.4	0.0	853	853
2006	2002	2011	0.0	0.0	5	5	0.0	0.0	12429	853
2011	2007	2014	0.0	0.0	5	3	0.0	0.0	13451	853
1986	1982	1991	12.0	6.0	5	5	1.2	2.4	11363	11363
2003	1999	2006	7.0	1.0	5	3	0.3333333333333333	1.4	11364	1873
2007	2003	2012	3.0	2.0	5	5	0.4	0.6	11846	1873
2003	1999	2008	8.0	6.0	5	5	1.2	1.6	12952	1873
2006	2002	2011	4.0	0.0	5	5	0.0	0.8	13131	1873
2013	2009	2018	2.0	2.0	5	5	0.4	0.4	13469	1873
2003	1999	2008	4.0	3.0	5	5	0.6	0.8	14855	1873
2013	2009	2018	1.0	3.0	5	5	0.6	0.2	15845	1873
2012	2008	2017	8.0	3.0	5	5	0.6	1.6	17630	1873
2007	2003	2010	1.0	0.0	5	3	0.0	0.2	19432	1873
2008	2004	2010	0.0	1.0	5	2	0.5	0.0	11527	1873
2010	2006	2015	0.0	1.0	5	5	0.2	0.0	13386	1873
2012	2008	2017	0.0	1.0	5	5	0.2	0.0	13541	1873
2008	2004	2013	0.0	1.0	5	5	0.2	0.0	17013	1873
2006	2002	2010	0.0	0.0	5	4	0.0	0.0	1873	1873
2006	2002	2011	9.0	2.0	5	5	0.4	1.8	11407	8286
2010	2006	2015	0.0	2.0	5	5	0.4	0.0	8286	8286
2006	2002	2011	0.0	1.0	5	5	0.2	0.0	12941	8286
2008	2004	2013	0.0	7.0	5	5	1.4	0.0	17925	8286
2013	2009	2017	1.0	1.0	5	4	0.25	0.2	11424	463
2013	2009	2017	0.0	2.0	5	4	0.5	0.0	463	463
2013	2009	2017	0.0	1.0	5	4	0.25	0.0	1947	463
2013	2009	2017	0.0	1.0	5	4	0.25	0.0	7494	463
2013	2009	2017	0.0	0.0	5	4	0.0	0.0	3509	463
2013	2009	2017	0.0	0.0	5	4	0.0	0.0	5916	463
2013	2009	2017	0.0	0.0	5	4	0.0	0.0	6045	463
2013	2009	2017	0.0	0.0	5	4	0.0	0.0	6932	463
2013	2009	2017	0.0	0.0	5	4	0.0	0.0	10204	463
2013	2011	2017	0.0	0.0	3	4	0.0	0.0	15358	463
2007	2003	2009	1.0	1.0	5	2	0.5	0.2	11572	100
2003	1999	2008	1.0	10.0	5	5	2.0	0.2	13237	100
2007	2003	2009	0.0	0.0	5	2	0.0	0.0	10724	100
1996	1992	1999	4.0	3.0	5	3	1.0	0.8	11678	11593
2007	2003	2012	0.0	4.0	5	5	0.8	0.0	11593	11593
2013	2009	2018	1.0	0.0	5	5	0.0	0.2	11750	11750
2011	2007	2016	0.0	2.0	5	5	0.4	0.0	11780	42
2011	2007	2016	0.0	1.0	5	5	0.2	0.0	2530	42
2011	2007	2016	0.0	1.0	5	5	0.2	0.0	3500	42
2011	2007	2016	0.0	2.0	5	5	0.4	0.0	5743	42
2011	2008	2016	0.0	1.0	4	5	0.2	0.0	6591	42
2011	2007	2016	0.0	2.0	5	5	0.4	0.0	8528	42
2011	2007	2016	0.0	1.0	5	5	0.2	0.0	10199	42
2011	2007	2016	0.0	1.0	5	5	0.2	0.0	10624	42
2011	2007	2016	0.0	2.0	5	5	0.4	0.0	11797	42
2011	2007	2016	0.0	1.0	5	5	0.2	0.0	13897	42
2011	2007	2016	0.0	0.0	5	5	0.0	0.0	42	42
2011	2007	2016	0.0	0.0	5	5	0.0	0.0	961	42
2011	2007	2016	0.0	0.0	5	5	0.0	0.0	3133	42
2011	2008	2016	0.0	0.0	4	5	0.0	0.0	6760	42
2011	2007	2015	0.0	0.0	5	4	0.0	0.0	14038	42
2011	2007	2016	0.0	0.0	5	5	0.0	0.0	14423	42
2005	2001	2010	4.0	0.0	5	5	0.0	0.8	11799	232
1994	1990	1997	0.0	0.0	5	3	0.0	0.0	10783	232
1994	1990	1996	0.0	0.0	5	2	0.0	0.0	12660	232
1983	1979	1984	0.0	0.0	5	1	0.0	0.0	15302	232
1991	1987	1996	1.0	1.0	5	5	0.2	0.2	11827	1807
1996	1992	1998	0.0	0.0	5	2	0.0	0.0	12898	1807
1997	1993	1998	1.0	0.0	5	1	0.0	0.2	14615	1807
1994	1990	1999	2.0	1.0	5	5	0.2	0.4	15066	1807
1987	1983	1992	0.0	2.0	5	5	0.4	0.0	2204	1807
1987	1983	1988	0.0	0.0	5	1	0.0	0.0	1807	1807
1996	1992	1998	0.0	0.0	5	2	0.0	0.0	11962	1807
1994	1990	1995	0.0	0.0	5	1	0.0	0.0	12560	1807
1990	1986	1995	2.0	0.0	5	5	0.0	0.4	11946	11946
2011	2007	2012	6.0	2.0	5	1	2.0	1.2	11957	11158
2005	2001	2010	0.0	1.0	5	5	0.2	0.0	11158	11158
1993	1989	1994	2.0	1.0	5	1	1.0	0.4	11959	11959
2009	2005	2013	1.0	0.0	5	4	0.0	0.2	11964	11964
2003	1999	2008	2.0	6.0	5	5	1.2	0.4	13221	11964
1995	1991	2000	0.0	1.0	5	5	0.2	0.0	11998	3550
2007	2003	2012	3.0	2.0	5	5	0.4	0.6	13928	3550
2005	2001	2010	4.0	3.0	5	5	0.6	0.8	12052	924
2005	2001	2010	10.0	1.0	5	5	0.2	2.0	12359	924
2008	2004	2013	1.0	2.0	5	5	0.4	0.2	12393	924
1997	1993	1998	1.0	0.0	5	1	0.0	0.2	14363	924
2008	2004	2013	7.0	3.0	5	5	0.6	1.4	18440	924
2011	2007	2016	0.0	2.0	5	5	0.4	0.0	924	924
2011	2007	2016	0.0	4.0	5	5	0.8	0.0	10582	924
1992	1988	1997	0.0	1.0	5	5	0.2	0.0	11656	924
1992	1988	1997	0.0	7.0	5	5	1.4	0.0	11985	924
2012	2008	2017	1.0	12.0	5	5	2.4	0.2	12060	1601
2004	2000	2009	5.0	0.0	5	5	0.0	1.0	13352	1601
2012	2008	2017	0.0	1.0	5	5	0.2	0.0	3105	1601
2012	2008	2017	0.0	2.0	5	5	0.4	0.0	3362	1601
2012	2008	2017	0.0	2.0	5	5	0.4	0.0	4418	1601
1983	1979	1988	0.0	37.0	5	5	7.4	0.0	16286	1601
2012	2008	2017	0.0	6.0	5	5	1.2	0.0	19256	1601
2012	2008	2017	0.0	0.0	5	5	0.0	0.0	1712	1601
2004	2000	2009	0.0	0.0	5	5	0.0	0.0	10316	1601
2004	2000	2009	0.0	0.0	5	5	0.0	0.0	16106	1601
2013	2009	2014	3.0	0.0	5	1	0.0	0.6	12082	6249
2013	2012	2014	0.0	0.0	2	1	0.0	0.0	6249	6249
1984	1980	1985	1.0	0.0	5	1	0.0	0.2	12094	7179
1994	1990	1996	4.0	3.0	5	2	1.5	0.8	15877	7179
1986	1982	1991	0.0	1.0	5	5	0.2	0.0	18190	7179
1980	1976	1981	0.0	0.0	5	1	0.0	0.0	9131	7179
1995	1991	1996	0.0	0.0	5	1	0.0	0.0	12058	7179
1995	1991	1998	0.0	0.0	5	3	0.0	0.0	14772	7179
1971	1967	1976	0.0	0.0	5	5	0.0	0.0	15295	7179
1983	1979	1984	0.0	0.0	5	1	0.0	0.0	16859	7179
1995	1991	1996	0.0	0.0	5	1	0.0	0.0	17116	7179
1985	1981	1986	4.0	0.0	5	1	0.0	0.8	12112	12112
1969	1965	1970	2.0	0.0	5	1	0.0	0.4	16100	12112
2005	2001	2008	9.0	7.0	5	3	2.3333333333333335	1.8	16996	12112
1983	1979	1984	2.0	1.0	5	1	1.0	0.4	17504	12112
1969	1967	1973	0.0	8.0	3	4	2.0	0.0	14726	12112
1970	1966	1974	0.0	0.0	5	4	0.0	0.0	15186	12112
2005	2001	2010	1.0	0.0	5	5	0.0	0.2	12117	1651
2003	1999	2005	1.0	0.0	5	2	0.0	0.2	15561	1651
2004	2000	2009	0.0	2.0	5	5	0.4	0.0	1651	1651
1978	1976	1983	1.0	1.0	3	5	0.2	0.3333333333333333	12179	3521
2004	2000	2009	6.0	11.0	5	5	2.2	1.2	12221	12221
2004	2000	2009	2.0	14.0	5	5	2.8	0.4	12239	12239
1986	1982	1991	2.0	1.0	5	5	0.2	0.4	12249	5706
2003	1999	2007	0.0	0.0	5	4	0.0	0.0	12387	5706
1984	1980	1989	1.0	4.0	5	5	0.8	0.2	13966	5706
1984	1980	1989	1.0	0.0	5	5	0.0	0.2	14148	5706
1991	1987	1996	1.0	0.0	5	5	0.0	0.2	14490	5706
2012	2008	2017	0.0	4.0	5	5	0.8	0.0	11209	5706
2010	2006	2015	0.0	0.0	5	5	0.0	0.0	5706	5706
1996	1992	2001	2.0	4.0	5	5	0.8	0.4	12285	12285
1996	1992	1997	0.0	2.0	5	1	2.0	0.0	19603	12285
2004	2000	2009	22.0	6.0	5	5	1.2	4.4	12431	4968
2005	2001	2010	0.0	3.0	5	5	0.6	0.0	4968	4968
2007	2003	2012	6.0	8.0	5	5	1.6	1.2	12486	12486
1975	1971	1980	1.0	1.0	5	5	0.2	0.2	12487	11574
1976	1972	1981	4.0	4.0	5	5	0.8	0.8	15353	11574
2005	2001	2010	11.0	11.0	5	5	2.2	2.2	15366	11574
2004	2000	2009	6.0	14.0	5	5	2.8	1.2	12553	12553
2010	2006	2015	2.0	2.0	5	5	0.4	0.4	12611	6502
2009	2005	2014	0.0	0.0	5	5	0.0	0.0	6502	6502
1988	1984	1993	0.0	0.0	5	5	0.0	0.0	13867	6502
2007	2003	2012	13.0	2.0	5	5	0.4	2.6	12647	118
2008	2004	2013	0.0	0.0	5	5	0.0	0.0	118	118
1998	1994	1999	2.0	0.0	5	1	0.0	0.4	12709	12709
2009	2008	2014	1.0	0.0	2	5	0.0	0.5	14433	12709
2010	2006	2011	1.0	0.0	5	1	0.0	0.2	12765	12765
2010	2006	2011	1.0	0.0	5	1	0.0	0.2	16383	12765
2013	2009	2017	0.0	0.0	5	4	0.0	0.0	12785	5467
2013	2009	2017	0.0	1.0	5	4	0.25	0.0	17164	5467
2013	2009	2017	0.0	0.0	5	4	0.0	0.0	5467	5467
2013	2009	2015	0.0	0.0	5	2	0.0	0.0	6013	5467
2013	2009	2017	0.0	0.0	5	4	0.0	0.0	6079	5467
2013	2009	2017	0.0	0.0	5	4	0.0	0.0	7621	5467
2013	2009	2017	0.0	0.0	5	4	0.0	0.0	9930	5467
2013	2009	2017	0.0	0.0	5	4	0.0	0.0	10988	5467
2013	2009	2017	0.0	0.0	5	4	0.0	0.0	12744	5467
2013	2009	2017	0.0	0.0	5	4	0.0	0.0	13537	5467
2013	2009	2017	0.0	0.0	5	4	0.0	0.0	14137	5467
2013	2009	2015	0.0	0.0	5	2	0.0	0.0	16975	5467
1981	1977	1986	8.0	3.0	5	5	0.6	1.6	12828	12828
1993	1989	1995	2.0	1.0	5	2	0.5	0.4	15630	12828
2004	2000	2009	5.0	7.0	5	5	1.4	1.0	12833	12833
