NewAuthorId	issn	Year0	left	right	BeforeCount	AfterCount	BeSpan	AfSpan	AfAvg	BeAvg
33879247	23526211	2013	2009	2018	0.0	0.0	5	5	0.0	0.0
33953724	00978493	2011	2007	2016	0.0	0.0	5	5	0.0	0.0
34029655	01907409	2008	2004	2013	0.0	0.0	5	5	0.0	0.0
34085534	01674048	2012	2008	2017	0.0	0.0	5	5	0.0	0.0
34138599	10909516	1996	1992	2001	0.0	0.0	5	5	0.0	0.0
34149910	01678116	2006	2002	2011	0.0	0.0	5	5	0.0	0.0
34195662	07430167	2011	2007	2016	0.0	0.0	5	5	0.0	0.0
34306376	14717727	2009	2005	2014	0.0	0.0	5	5	0.0	0.0
34428442	01678116	2006	2002	2009	0.0	0.0	5	3	0.0	0.0
34437056	18770428	2010	2006	2011	0.0	0.0	5	1	0.0	0.0
34443593	10909516	2012	2008	2017	0.0	0.0	5	5	0.0	0.0
34535544	01692046	2010	2006	2014	0.0	0.0	5	4	0.0	0.0
34535544	03059006	2007	2003	2012	0.0	0.0	5	5	0.0	0.0
34652037	15255050	2003	1999	2006	0.0	0.0	5	3	0.0	0.0
34725673	00456535	1991	1987	1994	0.0	0.0	5	3	0.0	0.0
34803486	01678116	2004	2000	2009	0.0	0.0	5	5	0.0	0.0
34873649	00224405	2010	2006	2015	0.0	0.0	5	5	0.0	0.0
35009820	03043932	1977	1973	1982	0.0	0.0	5	5	0.0	0.0
35038212	09275398	2008	2004	2013	0.0	0.0	5	5	0.0	0.0
35066727	01679457	1988	1984	1993	0.0	0.0	5	5	0.0	0.0
35110886	15684946	2008	2004	2013	0.0	0.0	5	5	0.0	0.0
35153870	00198501	2004	2000	2009	0.0	0.0	5	5	0.0	0.0
35158741	00224405	2006	2002	2008	0.0	0.0	5	2	0.0	0.0
35182011	1042444X	1997	1993	1998	0.0	0.0	5	1	0.0	0.0
35247663	00198501	2010	2006	2013	0.0	0.0	5	3	0.0	0.0
35254634	01641212	2005	2001	2008	0.0	0.0	5	3	0.0	0.0
35256350	00310182	2007	2003	2009	0.0	0.0	5	2	0.0	0.0
35271943	03044076	1986	1982	1991	0.0	0.0	5	5	0.0	0.0
35335956	09213449	2010	2006	2015	0.0	0.0	5	5	0.0	0.0
35638214	17554586	2007	2003	2012	0.0	0.0	5	5	0.0	0.0
35738253	09648305	1991	1987	1996	0.0	0.0	5	5	0.0	0.0
35886776	1744117X	2013	2009	2018	0.0	0.0	5	5	0.0	0.0
35897517	15671739	2011	2007	2016	0.0	0.0	5	5	0.0	0.0
35907197	15674223	2004	2000	2006	0.0	0.0	5	2	0.0	0.0
35957447	03050548	2007	2003	2012	0.0	0.0	5	5	0.0	0.0
35961350	09275371	2005	2001	2010	0.0	0.0	5	5	0.0	0.0
35995428	00457930	1994	1990	1997	0.0	0.0	5	3	0.0	0.0
36166449	09645691	1991	1987	1996	0.0	0.0	5	5	0.0	0.0
36270889	1042444X	2013	2009	2018	0.0	0.0	5	5	0.0	0.0
36305326	00945765	1995	1991	1996	0.0	0.0	5	1	0.0	0.0
36316873	00221996	2010	2006	2011	0.0	0.0	5	1	0.0	0.0
36320080	15741192	2007	2003	2010	0.0	0.0	5	3	0.0	0.0
36338580	08905401	2003	1999	2007	0.0	0.0	5	4	0.0	0.0
36361056	22147500	2013	2009	2018	0.0	0.0	5	5	0.0	0.0
36361564	01678116	2011	2007	2016	0.0	0.0	5	5	0.0	0.0
36365172	01409883	1978	1974	1983	0.0	0.0	5	5	0.0	0.0
36368559	10909516	2007	2003	2012	0.0	0.0	5	5	0.0	0.0
36370171	08876185	2006	2002	2011	0.0	0.0	5	5	0.0	0.0
36403904	15708268	2007	2003	2012	0.0	0.0	5	5	0.0	0.0
36415938	10473203	2004	2000	2007	0.0	0.0	5	3	0.0	0.0
36421651	22104224	2010	2006	2015	0.0	0.0	5	5	0.0	0.0
36452071	00144886	1989	1985	1991	0.0	0.0	5	2	0.0	0.0
36471598	07365845	1983	1979	1988	0.0	0.0	5	5	0.0	0.0
36526537	22130489	2011	2007	2012	0.0	0.0	5	1	0.0	0.0
36542577	00405809	2008	2004	2012	0.0	0.0	5	4	0.0	0.0
36566575	14623889	2003	1999	2005	0.0	0.0	5	2	0.0	0.0
36586081	15674223	2009	2005	2014	0.0	0.0	5	5	0.0	0.0
36588474	09275371	2005	2001	2010	0.0	0.0	5	5	0.0	0.0
36590148	03787206	1978	1974	1982	0.0	0.0	5	4	0.0	0.0
36633923	02726963	2011	2007	2015	0.0	0.0	5	4	0.0	0.0
36638130	01678116	2009	2005	2012	0.0	0.0	5	3	0.0	0.0
36660947	01651765	1992	1988	1996	0.0	0.0	5	4	0.0	0.0
36662203	10964959	2003	1999	2008	0.0	0.0	5	5	0.0	0.0
36662203	1744117X	2005	2001	2010	0.0	0.0	5	5	0.0	0.0
36714376	00224405	2006	2002	2011	0.0	0.0	5	5	0.0	0.0
36730155	09262245	1992	1988	1997	0.0	0.0	5	5	0.0	0.0
36731119	1042444X	1997	1993	2002	0.0	0.0	5	5	0.0	0.0
36738140	08876185	2005	2001	2010	0.0	0.0	5	5	0.0	0.0
36773675	00142921	2004	2000	2009	0.0	0.0	5	5	0.0	0.0
36778832	00142921	2013	2009	2015	0.0	0.0	5	2	0.0	0.0
36786440	02755319	2005	2001	2010	0.0	0.0	5	5	0.0	0.0
36806821	18735061	2006	2002	2011	0.0	0.0	5	5	0.0	0.0
36823288	13591789	1995	1991	2000	0.0	0.0	5	5	0.0	0.0
36828541	09275398	2003	1999	2006	0.0	0.0	5	3	0.0	0.0
36848479	02638223	1991	1987	1996	0.0	0.0	5	5	0.0	0.0
36852960	01678116	1992	1988	1996	0.0	0.0	5	4	0.0	0.0
36894532	09670661	1993	1989	1997	0.0	0.0	5	4	0.0	0.0
36982731	22142428	2013	2009	2017	0.0	0.0	5	4	0.0	0.0
37012229	22129588	2013	2009	2018	0.0	0.0	5	5	0.0	0.0
37025858	13837621	2004	2000	2007	0.0	0.0	5	3	0.0	0.0
37124038	09291199	2004	2000	2009	0.0	0.0	5	5	0.0	0.0
37138270	00224405	2010	2006	2015	0.0	0.0	5	5	0.0	0.0
37188376	09240136	2012	2008	2013	0.0	0.0	5	1	0.0	0.0
37192970	15660141	2010	2006	2015	0.0	0.0	5	5	0.0	0.0
37193209	01676245	2007	2003	2012	0.0	0.0	5	5	0.0	0.0
37234149	15320456	2013	2009	2018	0.0	0.0	5	5	0.0	0.0
37240852	10424431	2005	2001	2010	0.0	0.0	5	5	0.0	0.0
37264791	14773880	2012	2008	2017	0.0	0.0	5	5	0.0	0.0
37271163	09275371	2003	1999	2008	0.0	0.0	5	5	0.0	0.0
37281467	01678191	2004	2000	2009	0.0	0.0	5	5	0.0	0.0
37315395	00319201	2004	2000	2005	0.0	0.0	5	1	0.0	0.0
37326433	09626298	2006	2002	2011	0.0	0.0	5	5	0.0	0.0
37401612	00913057	2009	2005	2010	0.0	0.0	5	1	0.0	0.0
37419364	1935861X	2007	2003	2012	0.0	0.0	5	5	0.0	0.0
37445159	01438166	2005	2001	2010	0.0	0.0	5	5	0.0	0.0
37514781	03044076	1989	1985	1994	0.0	0.0	5	5	0.0	0.0
37525735	10512004	2004	2000	2009	0.0	0.0	5	5	0.0	0.0
37556992	01677187	2003	1999	2008	0.0	0.0	5	5	0.0	0.0
37563978	01668641	1989	1985	1994	0.0	0.0	5	5	0.0	0.0
37569764	11100168	2013	2009	2018	0.0	0.0	5	5	0.0	0.0
37572380	15423565	2008	2004	2013	0.0	0.0	5	5	0.0	0.0
37596883	01679457	1993	1989	1998	0.0	0.0	5	5	0.0	0.0
37606185	01409883	1979	1975	1984	0.0	0.0	5	5	0.0	0.0
37606185	09287655	2005	2001	2006	0.0	0.0	5	1	0.0	0.0
37703743	13538292	1996	1992	1997	0.0	0.0	5	1	0.0	0.0
37720121	18745482	2007	2003	2012	0.0	0.0	5	5	0.0	0.0
37733989	01907409	1978	1978	1983	0.0	0.0	1	5	0.0	0.0
37763654	08876185	2007	2007	2011	0.0	0.0	1	4	0.0	0.0
37776119	00401951	2003	1999	2008	0.0	0.0	5	5	0.0	0.0
37791309	09257721	1991	1987	1996	0.0	0.0	5	5	0.0	0.0
37793643	01641212	1985	1981	1990	0.0	0.0	5	5	0.0	0.0
37794000	08872171	1999	1995	2004	0.0	0.0	5	5	0.0	0.0
37817000	00224405	1986	1986	1990	0.0	0.0	1	4	0.0	0.0
37824257	07397240	2012	2008	2016	0.0	0.0	5	4	0.0	0.0
37956679	15320456	2003	1999	2008	0.0	0.0	5	5	0.0	0.0
37956679	1744117X	2005	2001	2010	0.0	0.0	5	5	0.0	0.0
38069685	09442006	2003	1999	2008	0.0	0.0	5	5	0.0	0.0
38130629	01559982	2011	2007	2015	0.0	0.0	5	4	0.0	0.0
38245154	02726963	2007	2003	2012	0.0	0.0	5	5	0.0	0.0
38281333	02755319	2010	2006	2011	0.0	0.0	5	1	0.0	0.0
38381127	02726963	2006	2002	2011	0.0	0.0	5	5	0.0	0.0
38428243	01678116	2003	1999	2006	0.0	0.0	5	3	0.0	0.0
38587960	01907409	2008	2004	2013	0.0	0.0	5	5	0.0	0.0
38595218	08894906	1994	1992	1999	0.0	0.0	3	5	0.0	0.0
38700902	17554586	2007	2003	2012	0.0	0.0	5	5	0.0	0.0
38709956	09574174	1990	1986	1995	0.0	0.0	5	5	0.0	0.0
38898013	03048853	1974	1970	1979	0.0	0.0	5	5	0.0	0.0
39187273	0012821X	2010	2006	2011	0.0	0.0	5	1	0.0	0.0
39314567	01678116	2003	1999	2008	0.0	0.0	5	5	0.0	0.0
39425855	10603743	2007	2003	2008	0.0	0.0	5	1	0.0	0.0
39635815	00222313	2007	2003	2012	0.0	0.0	5	5	0.0	0.0
39890852	01471767	1977	1973	1982	0.0	0.0	5	5	0.0	0.0
39952227	09639969	1991	1987	1994	0.0	0.0	5	3	0.0	0.0
39975181	01677187	2012	2008	2017	0.0	0.0	5	5	0.0	0.0
40048004	01694332	1985	1981	1990	0.0	0.0	5	5	0.0	0.0
40162767	02632241	1992	1988	1997	0.0	0.0	5	5	0.0	0.0
40205845	02680033	1985	1981	1990	0.0	0.0	5	5	0.0	0.0
40300958	01678396	1995	1991	2000	0.0	0.0	5	5	0.0	0.0
40361145	10445803	2013	2009	2018	0.0	0.0	5	5	0.0	0.0
40523287	13596446	2006	2002	2008	0.0	0.0	5	2	0.0	0.0
40550816	03772217	2007	2003	2012	0.0	0.0	5	5	0.0	0.0
40587114	02775395	2007	2003	2011	0.0	0.0	5	4	0.0	0.0
40646180	1042444X	1997	1993	2002	0.0	0.0	5	5	0.0	0.0
40658986	14413523	2008	2004	2009	0.0	0.0	5	1	0.0	0.0
40663996	01411136	1986	1982	1991	0.0	0.0	5	5	0.0	0.0
40776967	01401963	2012	2008	2014	0.0	0.0	5	2	0.0	0.0
40827313	01482963	2005	2001	2006	0.0	0.0	5	1	0.0	0.0
40894459	11046899	2004	2000	2009	0.0	0.0	5	5	0.0	0.0
41024164	22129588	2013	2009	2018	0.0	0.0	5	5	0.0	0.0
41481535	0967070X	2001	1997	2005	0.0	0.0	5	4	0.0	0.0
41518549	01679457	1993	1989	1998	0.0	0.0	5	5	0.0	0.0
41630021	0039128X	1993	1989	1998	0.0	0.0	5	5	0.0	0.0
41636429	0307904X	2013	2009	2014	0.0	0.0	5	1	0.0	0.0
41698601	03601323	2012	2008	2017	0.0	0.0	5	5	0.0	0.0
41785538	13596446	2006	2002	2008	0.0	0.0	5	2	0.0	0.0
41873164	15741192	2007	2003	2008	0.0	0.0	5	1	0.0	0.0
41982104	02632373	2011	2007	2013	0.0	0.0	5	2	0.0	0.0
42027575	07380593	2011	2009	2013	0.0	0.0	3	2	0.0	0.0
42163730	22104224	2010	2006	2015	0.0	0.0	5	5	0.0	0.0
42177390	01678116	2011	2007	2014	0.0	0.0	5	3	0.0	0.0
42203541	13698001	2004	2000	2006	0.0	0.0	5	2	0.0	0.0
42780235	18745482	2007	2003	2012	0.0	0.0	5	5	0.0	0.0
43080444	03772217	2005	2001	2010	0.0	0.0	5	5	0.0	0.0
44360118	00304018	2005	2001	2006	0.0	0.0	5	1	0.0	0.0
44382187	01678191	2011	2007	2016	0.0	0.0	5	5	0.0	0.0
44935639	10964959	2009	2005	2014	0.0	0.0	5	5	0.0	0.0
44935639	15320456	2009	2005	2014	0.0	0.0	5	5	0.0	0.0
44935639	1744117X	2009	2005	2014	0.0	0.0	5	5	0.0	0.0
44981381	15723127	2012	2008	2016	0.0	0.0	5	4	0.0	0.0
45270445	08876185	2008	2004	2013	0.0	0.0	5	5	0.0	0.0
45402663	15674223	2004	2000	2006	0.0	0.0	5	2	0.0	0.0
45435280	01651765	1993	1989	1996	0.0	0.0	5	3	0.0	0.0
45703823	01651765	1985	1981	1990	0.0	0.0	5	5	0.0	0.0
45956659	0967070X	2001	1997	2006	0.0	0.0	5	5	0.0	0.0
46475102	10445005	2006	2002	2011	0.0	0.0	5	5	0.0	0.0
47257374	03784266	2007	2003	2012	0.0	0.0	5	5	0.0	0.0
47266425	02755319	2011	2007	2016	0.0	0.0	5	5	0.0	0.0
47879307	10909516	2009	2005	2013	0.0	0.0	5	4	0.0	0.0
48086824	00487333	2013	2009	2018	0.0	0.0	5	5	0.0	0.0
48529936	18735061	2006	2002	2011	0.0	0.0	5	5	0.0	0.0
48534314	02613794	2008	2004	2013	0.0	0.0	5	5	0.0	0.0
48643072	02715309	1980	1976	1985	0.0	0.0	5	5	0.0	0.0
48701171	10424431	1996	1992	2001	0.0	0.0	5	5	0.0	0.0
48780090	10909443	2006	2002	2011	0.0	0.0	5	5	0.0	0.0
48780090	1570677X	2004	2000	2009	0.0	0.0	5	5	0.0	0.0
48848679	18961126	2013	2009	2018	0.0	0.0	5	5	0.0	0.0
48924137	03619230	2005	2001	2010	0.0	0.0	5	5	0.0	0.0
49135670	18793665	2010	2006	2015	0.0	0.0	5	5	0.0	0.0
50081518	01907409	2008	2004	2013	0.0	0.0	5	5	0.0	0.0
50107843	03784266	2005	2001	2007	0.0	0.0	5	2	0.0	0.0
50504973	15320456	2013	2009	2018	0.0	0.0	5	5	0.0	0.0
50504973	1744117X	2013	2009	2018	0.0	0.0	5	5	0.0	0.0
50621877	10909516	2010	2008	2015	0.0	0.0	3	5	0.0	0.0
50626886	22146350	2013	2009	2018	0.0	0.0	5	5	0.0	0.0
50650119	09221425	1987	1983	1992	0.0	0.0	5	5	0.0	0.0
50740141	00167185	1977	1973	1982	0.0	0.0	5	5	0.0	0.0
50741830	03783758	1979	1975	1984	0.0	0.0	5	5	0.0	0.0
50798123	00062952	2007	2003	2008	0.0	0.0	5	1	0.0	0.0
50809411	02724944	1983	1979	1988	0.0	0.0	5	5	0.0	0.0
50835600	01907409	2008	2004	2013	0.0	0.0	5	5	0.0	0.0
50899652	01403664	2008	2004	2009	0.0	0.0	5	1	0.0	0.0
50977314	01482963	2005	2001	2006	0.0	0.0	5	1	0.0	0.0
51272708	02632373	2011	2007	2016	0.0	0.0	5	5	0.0	0.0
51280656	22146873	2013	2009	2016	0.0	0.0	5	3	0.0	0.0
51313928	1747938X	2009	2005	2014	0.0	0.0	5	5	0.0	0.0
51321199	08876185	2005	2001	2009	0.0	0.0	5	4	0.0	0.0
51424768	18831958	2008	2004	2009	0.0	0.0	5	1	0.0	0.0
51426654	17505836	2006	2002	2011	0.0	0.0	5	5	0.0	0.0
51446333	08883270	1987	1983	1992	0.0	0.0	5	5	0.0	0.0
51452325	00062952	2006	2002	2008	0.0	0.0	5	2	0.0	0.0
51503348	13196103	2013	2009	2016	0.0	0.0	5	3	0.0	0.0
51596484	09666923	2010	2006	2015	0.0	0.0	5	5	0.0	0.0
51721135	1744117X	2005	2001	2010	0.0	0.0	5	5	0.0	0.0
51730204	14784092	2007	2003	2012	0.0	0.0	5	5	0.0	0.0
51780285	01448617	1994	1990	1998	0.0	0.0	5	4	0.0	0.0
51807242	01497634	2007	2003	2009	0.0	0.0	5	2	0.0	0.0
51892459	01409883	1978	1978	1983	0.0	0.0	1	5	0.0	0.0
51892459	09287655	2005	2001	2006	0.0	0.0	5	1	0.0	0.0
51902916	01418130	1988	1984	1989	0.0	0.0	5	1	0.0	0.0
51927751	01677187	1983	1979	1984	0.0	0.0	5	1	0.0	0.0
52014752	03091708	2013	2009	2017	0.0	0.0	5	4	0.0	0.0
52067359	14738376	2013	2009	2018	0.0	0.0	5	5	0.0	0.0
52068198	13538292	2008	2004	2013	0.0	0.0	5	5	0.0	0.0
52155569	00983004	1974	1970	1979	0.0	0.0	5	5	0.0	0.0
52159227	07397240	2007	2003	2011	0.0	0.0	5	4	0.0	0.0
52186928	01497634	1995	1991	1996	0.0	0.0	5	1	0.0	0.0
52244138	01692070	2006	2002	2011	0.0	0.0	5	5	0.0	0.0
52263460	09608524	1990	1986	1995	0.0	0.0	5	5	0.0	0.0
52316209	14738376	2013	2009	2018	0.0	0.0	5	5	0.0	0.0
52424802	01559982	2005	2001	2009	0.0	0.0	5	4	0.0	0.0
52429221	01679236	2013	2009	2018	0.0	0.0	5	5	0.0	0.0
52508113	0012821X	2010	2006	2011	0.0	0.0	5	1	0.0	0.0
52536960	0264410X	1982	1978	1987	0.0	0.0	5	5	0.0	0.0
52550074	00198501	2004	2000	2006	0.0	0.0	5	2	0.0	0.0
52585406	03701573	1973	1969	1978	0.0	0.0	5	5	0.0	0.0
52591474	00221910	2007	2003	2010	0.0	0.0	5	3	0.0	0.0
52677635	17034949	2012	2008	2017	0.0	0.0	5	5	0.0	0.0
52728146	01679236	2013	2009	2018	0.0	0.0	5	5	0.0	0.0
52733187	22141669	2012	2008	2017	0.0	0.0	5	5	0.0	0.0
52736942	22147160	2013	2009	2018	0.0	0.0	5	5	0.0	0.0
52767970	00224405	2010	2008	2015	0.0	0.0	3	5	0.0	0.0
52773297	09670661	1994	1990	1996	0.0	0.0	5	2	0.0	0.0
52776578	1042444X	1997	1993	2002	0.0	0.0	5	5	0.0	0.0
52801772	10964959	2003	1999	2008	0.0	0.0	5	5	0.0	0.0
52801772	15320456	2003	1999	2008	0.0	0.0	5	5	0.0	0.0
52801772	1744117X	2005	2001	2010	0.0	0.0	5	5	0.0	0.0
52863110	01675729	1980	1976	1985	0.0	0.0	5	5	0.0	0.0
52869154	09608524	1990	1986	1994	0.0	0.0	5	4	0.0	0.0
52997900	01676423	1981	1977	1986	0.0	0.0	5	5	0.0	0.0
53071404	01429612	1979	1975	1984	0.0	0.0	5	5	0.0	0.0
53099331	0954349X	2010	2006	2015	0.0	0.0	5	5	0.0	0.0
53165555	00457825	1990	1986	1995	0.0	0.0	5	5	0.0	0.0
53171609	07397240	2006	2002	2010	0.0	0.0	5	4	0.0	0.0
53268163	15741192	2010	2006	2012	0.0	0.0	5	2	0.0	0.0
53352413	18735061	2010	2006	2015	0.0	0.0	5	5	0.0	0.0
53357032	13591789	1996	1992	1997	0.0	0.0	5	1	0.0	0.0
53420397	05315131	2004	2000	2005	0.0	0.0	5	1	0.0	0.0
53464618	22878882	2012	2008	2013	0.0	0.0	5	1	0.0	0.0
53485870	17505836	2006	2002	2011	0.0	0.0	5	5	0.0	0.0
53557334	18744907	2009	2005	2012	0.0	0.0	5	3	0.0	0.0
53589099	22129588	2013	2009	2018	0.0	0.0	5	5	0.0	0.0
53687599	15723127	2005	2001	2006	0.0	0.0	5	1	0.0	0.0
54316594	15320456	2003	1999	2008	0.0	0.0	5	5	0.0	0.0
54316594	1744117X	2005	2001	2010	0.0	0.0	5	5	0.0	0.0
54460647	00144983	2010	2006	2015	0.0	0.0	5	5	0.0	0.0
54507624	10575219	2011	2007	2016	0.0	0.0	5	5	0.0	0.0
54507624	17034949	2012	2008	2017	0.0	0.0	5	5	0.0	0.0
54514458	10530770	1993	1989	1994	0.0	0.0	5	1	0.0	0.0
54597017	00796700	1996	1992	1998	0.0	0.0	5	2	0.0	0.0
54654917	15723089	2009	2005	2014	0.0	0.0	5	5	0.0	0.0
54682403	01679473	1988	1984	1990	0.0	0.0	5	2	0.0	0.0
54682434	00978493	2011	2007	2016	0.0	0.0	5	5	0.0	0.0
54717880	00246301	2013	2009	2018	0.0	0.0	5	5	0.0	0.0
54833584	17555345	2012	2008	2016	0.0	0.0	5	4	0.0	0.0
54858247	09291393	1993	1989	1997	0.0	0.0	5	4	0.0	0.0
54911652	00043702	2012	2008	2017	0.0	0.0	5	5	0.0	0.0
55002635	01679236	2008	2004	2010	0.0	0.0	5	2	0.0	0.0
55160763	00160032	1984	1980	1989	0.0	0.0	5	5	0.0	0.0
55167206	18735061	2010	2006	2015	0.0	0.0	5	5	0.0	0.0
55195054	12124117	2013	2009	2018	0.0	0.0	5	5	0.0	0.0
55196008	01604120	2008	2004	2013	0.0	0.0	5	5	0.0	0.0
55248329	01410229	1978	1974	1983	0.0	0.0	5	5	0.0	0.0
55271881	10964959	2003	1999	2008	0.0	0.0	5	5	0.0	0.0
55271881	15320456	2003	1999	2008	0.0	0.0	5	5	0.0	0.0
55271881	1744117X	2005	2001	2010	0.0	0.0	5	5	0.0	0.0
55364753	00457949	1997	1993	1998	0.0	0.0	5	1	0.0	0.0
55453353	09396411	2005	2005	2007	0.0	0.0	1	2	0.0	0.0
55478580	13490079	2011	2007	2016	0.0	0.0	5	5	0.0	0.0
55524163	0012821X	2010	2006	2011	0.0	0.0	5	1	0.0	0.0
55524660	15674223	2005	2004	2006	0.0	0.0	2	1	0.0	0.0
55532386	00796816	1995	1991	1996	0.0	0.0	5	1	0.0	0.0
55631577	14629011	2005	2001	2007	0.0	0.0	5	2	0.0	0.0
55662230	00224073	1976	1972	1979	0.0	0.0	5	3	0.0	0.0
55747224	1935861X	2007	2003	2012	0.0	0.0	5	5	0.0	0.0
55838576	13698001	2004	2000	2006	0.0	0.0	5	2	0.0	0.0
55908978	01668641	1983	1979	1988	0.0	0.0	5	5	0.0	0.0
56011031	08839026	2009	2005	2014	0.0	0.0	5	5	0.0	0.0
56081180	10512004	2004	2000	2009	0.0	0.0	5	5	0.0	0.0
56108469	10478477	2003	1999	2007	0.0	0.0	5	4	0.0	0.0
56202871	0039128X	2004	2000	2009	0.0	0.0	5	5	0.0	0.0
56206393	00221910	1993	1989	1996	0.0	0.0	5	3	0.0	0.0
56207673	09503293	1989	1985	1993	0.0	0.0	5	4	0.0	0.0
56246831	09591524	1994	1992	1998	0.0	0.0	3	4	0.0	0.0
56253350	10440283	2006	2002	2011	0.0	0.0	5	5	0.0	0.0
56271051	01497634	2007	2003	2012	0.0	0.0	5	5	0.0	0.0
56291258	01671987	2011	2007	2016	0.0	0.0	5	5	0.0	0.0
56291258	01691317	2013	2009	2018	0.0	0.0	5	5	0.0	0.0
56319901	03032434	2007	2003	2012	0.0	0.0	5	5	0.0	0.0
56335493	17555345	2012	2008	2016	0.0	0.0	5	4	0.0	0.0
56351727	15684946	2008	2004	2013	0.0	0.0	5	5	0.0	0.0
56378950	01970186	1997	1993	2002	0.0	0.0	5	5	0.0	0.0
56469499	08904065	2004	2000	2009	0.0	0.0	5	5	0.0	0.0
56469731	1935861X	2007	2003	2012	0.0	0.0	5	5	0.0	0.0
56496642	02727714	1981	1977	1982	0.0	0.0	5	1	0.0	0.0
56562405	01664972	2005	2001	2010	0.0	0.0	5	5	0.0	0.0
56586074	10933263	2010	2006	2015	0.0	0.0	5	5	0.0	0.0
56632733	01678116	1992	1988	1994	0.0	0.0	5	2	0.0	0.0
56645477	13591789	1995	1991	2000	0.0	0.0	5	5	0.0	0.0
56712978	01678191	2006	2002	2011	0.0	0.0	5	5	0.0	0.0
56732413	01651765	2003	1999	2007	0.0	0.0	5	4	0.0	0.0
56830108	01410229	1978	1976	1981	0.0	0.0	3	3	0.0	0.0
56844331	01679260	1991	1987	1993	0.0	0.0	5	2	0.0	0.0
56923127	0012821X	2010	2006	2011	0.0	0.0	5	1	0.0	0.0
56953556	0166218X	1992	1988	1997	0.0	0.0	5	5	0.0	0.0
57166149	22145095	2013	2013	2018	0.0	0.0	1	5	0.0	0.0
57205995	01692070	1985	1981	1989	0.0	0.0	5	4	0.0	0.0
57205995	03064379	1977	1973	1982	0.0	0.0	5	5	0.0	0.0
57205995	03783758	1976	1972	1977	0.0	0.0	5	1	0.0	0.0
57236964	00255408	2005	2001	2010	0.0	0.0	5	5	0.0	0.0
57350682	13826689	2005	2001	2010	0.0	0.0	5	5	0.0	0.0
57456753	01668641	1997	1993	2002	0.0	0.0	5	5	0.0	0.0
57633269	15667367	2009	2005	2014	0.0	0.0	5	5	0.0	0.0
57639212	22104224	2011	2007	2016	0.0	0.0	5	5	0.0	0.0
57676444	15674223	2005	2001	2009	0.0	0.0	5	4	0.0	0.0
57768476	0742051X	1984	1980	1989	0.0	0.0	5	5	0.0	0.0
57828578	01607383	1993	1989	1996	0.0	0.0	5	3	0.0	0.0
57847659	01679473	1988	1984	1990	0.0	0.0	5	2	0.0	0.0
57900927	10909516	2012	2008	2017	0.0	0.0	5	5	0.0	0.0
58014392	02680033	1991	1987	1996	0.0	0.0	5	5	0.0	0.0
58014392	10447431	2012	2008	2013	0.0	0.0	5	1	0.0	0.0
58025886	01907409	2008	2004	2013	0.0	0.0	5	5	0.0	0.0
58025886	13591789	1996	1992	2001	0.0	0.0	5	5	0.0	0.0
58103780	01654896	1990	1986	1995	0.0	0.0	5	5	0.0	0.0
58228687	02726963	2012	2010	2013	0.0	0.0	3	1	0.0	0.0
58281316	03062619	2008	2004	2013	0.0	0.0	5	5	0.0	0.0
58338711	00099120	2003	1999	2008	0.0	0.0	5	5	0.0	0.0
58370974	08936080	2013	2011	2018	0.0	0.0	3	5	0.0	0.0
58406750	22146695	2013	2013	2017	0.0	0.0	1	4	0.0	0.0
58430352	01559982	2005	2001	2009	0.0	0.0	5	4	0.0	0.0
58662527	08986568	1988	1984	1993	0.0	0.0	5	5	0.0	0.0
58722645	18799817	2010	2006	2015	0.0	0.0	5	5	0.0	0.0
58767772	09565221	2006	2002	2011	0.0	0.0	5	5	0.0	0.0
58767851	00043702	1988	1984	1993	0.0	0.0	5	5	0.0	0.0
58767851	02715309	1981	1977	1986	0.0	0.0	5	5	0.0	0.0
58876911	00198501	2013	2009	2018	0.0	0.0	5	5	0.0	0.0
58881278	01448617	2006	2002	2011	0.0	0.0	5	5	0.0	0.0
58939418	10933263	2008	2004	2013	0.0	0.0	5	5	0.0	0.0
59032287	03043940	2006	2002	2010	0.0	0.0	5	4	0.0	0.0
59077969	01677187	1983	1979	1988	0.0	0.0	5	5	0.0	0.0
59083844	09291393	2007	2003	2012	0.0	0.0	5	5	0.0	0.0
59263407	00092797	2003	1999	2007	0.0	0.0	5	4	0.0	0.0
59338623	18786146	2009	2005	2014	0.0	0.0	5	5	0.0	0.0
59346119	03880001	2013	2009	2018	0.0	0.0	5	5	0.0	0.0
59355569	0094730X	2006	2002	2011	0.0	0.0	5	5	0.0	0.0
59379432	03781127	1995	1991	2000	0.0	0.0	5	5	0.0	0.0
59432942	22113681	2011	2007	2013	0.0	0.0	5	2	0.0	0.0
59508152	18831958	2008	2004	2013	0.0	0.0	5	5	0.0	0.0
59524416	0304422X	2006	2002	2011	0.0	0.0	5	5	0.0	0.0
59723046	18735061	2007	2003	2012	0.0	0.0	5	5	0.0	0.0
59768981	01471767	1982	1978	1987	0.0	0.0	5	5	0.0	0.0
59779535	11100168	2013	2009	2018	0.0	0.0	5	5	0.0	0.0
59881857	08839417	1990	1986	1995	0.0	0.0	5	5	0.0	0.0
59893952	01634453	2006	2002	2011	0.0	0.0	5	5	0.0	0.0
59906955	07349750	1982	1978	1987	0.0	0.0	5	5	0.0	0.0
59950597	01640704	2004	2000	2009	0.0	0.0	5	5	0.0	0.0
