Discipline	Parent	Year0	APriorPaperCount	APriorCitationCount	AHindex	ATop	AColabCount
Physics	121332964	1996	1	0.0	0.0	0	1
Physics	121332964	1996	1	1.0	1.0	0	2
Physics	121332964	1996	1	1.0	1.0	0	2
Physics	121332964	1996	1	1.0	1.0	0	2
Physics	121332964	1996	1	1.0	1.0	0	2
Physics	121332964	1996	1	1.0	1.0	0	2
Physics	121332964	1996	1	1.0	1.0	0	2
Physics	121332964	1996	1	1.0	1.0	0	2
Physics	121332964	1996	1	3.0	1.0	0	2
Physics	121332964	1996	2	4.0	1.0	0	2
Physics	121332964	1996	2	4.0	1.0	0	3
Physics	121332964	1996	2	5.0	1.0	0	3
Physics	121332964	1996	2	5.0	1.0	0	3
Physics	121332964	1996	2	6.0	1.0	0	3
Physics	121332964	1996	2	6.0	1.0	0	4
Physics	121332964	1996	2	8.0	1.0	0	4
Physics	121332964	1996	2	8.0	1.0	0	4
Physics	121332964	1996	2	9.0	1.0	0	4
Physics	121332964	1996	2	10.0	1.0	0	4
Physics	121332964	1996	2	11.0	1.0	0	4
Physics	121332964	1996	3	12.0	1.0	0	4
Physics	121332964	1996	3	12.0	1.0	0	5
Physics	121332964	1996	3	12.0	2.0	0	5
Physics	121332964	1996	3	13.0	2.0	0	5
Physics	121332964	1996	3	15.0	2.0	0	5
Physics	121332964	1996	4	18.0	2.0	0	6
Physics	121332964	1996	4	20.0	2.0	0	6
Physics	121332964	1996	5	22.0	2.0	0	7
Physics	121332964	1996	5	23.0	2.0	0	7
Physics	121332964	1996	5	26.0	2.0	0	7
Physics	121332964	1996	6	31.0	2.0	0	8
Physics	121332964	1996	6	32.0	2.0	0	8
Physics	121332964	1996	7	32.0	3.0	0	9
Physics	121332964	1996	8	34.0	3.0	0	10
Physics	121332964	1996	8	35.0	3.0	1	10
Physics	121332964	1996	9	37.0	3.0	1	11
Physics	121332964	1996	10	41.0	3.0	1	13
Physics	121332964	1996	11	55.0	3.0	1	13
Physics	121332964	1996	11	63.0	3.0	1	15
Physics	121332964	1996	13	63.0	3.0	1	15
Physics	121332964	1996	17	79.0	4.0	1	16
Physics	121332964	1996	19	97.0	4.0	1	19
Physics	121332964	1996	19	110.0	5.0	1	26
Physics	121332964	1996	24	145.0	5.0	1	33
Physics	121332964	1996	27	214.0	6.0	1	33
Physics	121332964	1996	35	264.0	7.0	1	33
Physics	121332964	1996	39	687.0	8.0	1	37
Physics	121332964	1996	51	742.0	12.0	1	52
Physics	121332964	1997	1	0.0	0.0	0	1
Physics	121332964	1997	1	0.0	0.0	0	1
Physics	121332964	1997	1	0.0	0.0	0	1
Physics	121332964	1997	1	0.0	0.0	0	1
Physics	121332964	1997	1	0.0	0.0	0	1
Physics	121332964	1997	1	0.0	0.0	0	1
Physics	121332964	1997	1	0.0	0.0	0	1
Physics	121332964	1997	1	1.0	1.0	0	1
Physics	121332964	1997	1	1.0	1.0	0	1
Physics	121332964	1997	1	1.0	1.0	0	2
Physics	121332964	1997	1	2.0	1.0	0	2
Physics	121332964	1997	1	2.0	1.0	0	2
Physics	121332964	1997	1	2.0	1.0	0	2
Physics	121332964	1997	1	4.0	1.0	0	2
Physics	121332964	1997	1	4.0	1.0	0	2
Physics	121332964	1997	1	4.0	1.0	0	2
Physics	121332964	1997	1	4.0	1.0	0	3
Physics	121332964	1997	1	5.0	1.0	0	3
Physics	121332964	1997	1	5.0	1.0	0	3
Physics	121332964	1997	1	5.0	1.0	0	3
Physics	121332964	1997	2	6.0	1.0	0	3
Physics	121332964	1997	2	8.0	1.0	0	3
Physics	121332964	1997	2	8.0	1.0	0	4
Physics	121332964	1997	2	9.0	1.0	0	4
Physics	121332964	1997	2	9.0	1.0	0	4
Physics	121332964	1997	2	9.0	1.0	0	4
Physics	121332964	1997	3	9.0	1.0	0	4
Physics	121332964	1997	3	10.0	1.0	0	5
Physics	121332964	1997	3	11.0	2.0	0	5
Physics	121332964	1997	3	14.0	2.0	0	5
Physics	121332964	1997	3	15.0	2.0	0	5
Physics	121332964	1997	4	16.0	2.0	0	6
Physics	121332964	1997	4	19.0	2.0	0	6
Physics	121332964	1997	4	21.0	2.0	0	7
Physics	121332964	1997	5	27.0	2.0	0	7
Physics	121332964	1997	5	35.0	3.0	0	7
Physics	121332964	1997	5	35.0	3.0	0	8
Physics	121332964	1997	6	41.0	3.0	0	8
Physics	121332964	1997	8	44.0	3.0	0	9
Physics	121332964	1997	8	48.0	3.0	0	9
Physics	121332964	1997	8	56.0	4.0	0	11
Physics	121332964	1997	9	64.0	4.0	0	14
Physics	121332964	1997	15	85.0	4.0	0	16
Physics	121332964	1997	16	86.0	4.0	0	17
Physics	121332964	1997	16	87.0	5.0	1	26
Physics	121332964	1997	16	99.0	5.0	1	27
Physics	121332964	1997	22	101.0	5.0	1	34
Physics	121332964	1997	28	108.0	6.0	1	47
Physics	121332964	1997	29	124.0	6.0	1	52
Physics	121332964	1997	31	190.0	7.0	1	62
Physics	121332964	1997	32	314.0	7.0	1	135
Physics	121332964	1997	48	378.0	10.0	1	380
Physics	121332964	1997	75	391.0	10.0	1	586
Physics	121332964	1997	131	2834.0	28.0	1	1026
Physics	121332964	1998	1	0.0	0.0	0	1
Physics	121332964	1998	1	0.0	0.0	0	1
Physics	121332964	1998	1	1.0	1.0	0	2
Physics	121332964	1998	1	3.0	1.0	0	2
Physics	121332964	1998	1	3.0	1.0	0	2
Physics	121332964	1998	1	4.0	1.0	0	2
Physics	121332964	1998	1	4.0	1.0	0	3
Physics	121332964	1998	2	8.0	1.0	0	3
Physics	121332964	1998	2	10.0	1.0	0	3
Physics	121332964	1998	3	14.0	1.0	0	4
Physics	121332964	1998	3	14.0	2.0	0	4
Physics	121332964	1998	4	17.0	2.0	0	4
Physics	121332964	1998	4	17.0	2.0	0	5
Physics	121332964	1998	7	21.0	3.0	1	6
Physics	121332964	1998	7	29.0	3.0	1	7
Physics	121332964	1998	7	33.0	3.0	1	11
Physics	121332964	1998	11	35.0	4.0	1	12
Physics	121332964	1998	25	68.0	4.0	1	13
Physics	121332964	1998	40	400.0	11.0	1	32
Physics	121332964	1998	66	675.0	13.0	1	52
Physics	121332964	1998	107	754.0	16.0	1	62
Physics	121332964	1999	1	0.0	0.0	0	5
Physics	121332964	1999	2	15.0	2.0	1	5
Physics	121332964	2000	1	19.0	1.0	0	3
Physics	121332964	2003	1	4.0	1.0	0	1
Physics	121332964	2003	1	4.0	1.0	0	2
Physics	121332964	2003	2	11.0	1.0	1	2
Physics	121332964	2003	2	14.0	1.0	1	7
Physics	121332964	2003	11	200.0	8.0	1	8
Physics	121332964	2003	160	753.0	15.0	1	1373
Physics	121332964	2004	1	0.0	0.0	0	1
Physics	121332964	2004	1	0.0	0.0	0	1
Physics	121332964	2004	1	0.0	0.0	0	2
Physics	121332964	2004	1	1.0	1.0	0	2
Physics	121332964	2004	1	3.0	1.0	0	2
Physics	121332964	2004	1	4.0	1.0	0	2
Physics	121332964	2004	1	4.0	1.0	0	2
Physics	121332964	2004	1	5.0	1.0	0	3
Physics	121332964	2004	2	6.0	1.0	0	3
Physics	121332964	2004	2	8.0	1.0	0	3
Physics	121332964	2004	2	12.0	1.0	0	4
Physics	121332964	2004	3	13.0	1.0	0	4
Physics	121332964	2004	3	13.0	1.0	0	4
Physics	121332964	2004	3	14.0	1.0	0	4
Physics	121332964	2004	3	21.0	2.0	0	5
Physics	121332964	2004	4	23.0	2.0	0	5
Physics	121332964	2004	4	23.0	2.0	0	5
Physics	121332964	2004	4	26.0	2.0	0	5
Physics	121332964	2004	5	27.0	2.0	0	6
Physics	121332964	2004	6	29.0	3.0	0	6
Physics	121332964	2004	6	38.0	3.0	0	7
Physics	121332964	2004	7	38.0	3.0	0	8
Physics	121332964	2004	7	62.0	3.0	0	10
Physics	121332964	2004	8	64.0	4.0	0	11
Physics	121332964	2004	8	70.0	4.0	0	11
Physics	121332964	2004	9	70.0	5.0	1	14
Physics	121332964	2004	10	86.0	5.0	1	42
Physics	121332964	2004	12	127.0	5.0	1	42
Physics	121332964	2004	13	128.0	5.0	1	46
Physics	121332964	2004	22	151.0	7.0	1	51
Physics	121332964	2004	35	218.0	7.0	1	58
Physics	121332964	2004	46	257.0	9.0	1	59
Physics	121332964	2004	54	284.0	10.0	1	75
Physics	121332964	2004	62	398.0	10.0	1	83
Physics	121332964	2004	93	686.0	15.0	1	104
Physics	121332964	2004	139	2331.0	28.0	1	167
Physics	121332964	2005	1	0.0	0.0	0	1
Physics	121332964	2005	1	0.0	0.0	0	1
Physics	121332964	2005	1	0.0	0.0	0	1
Physics	121332964	2005	1	1.0	1.0	0	1
Physics	121332964	2005	1	2.0	1.0	0	2
Physics	121332964	2005	1	2.0	1.0	0	2
Physics	121332964	2005	1	3.0	1.0	0	2
Physics	121332964	2005	1	3.0	1.0	0	2
Physics	121332964	2005	1	4.0	1.0	0	2
Physics	121332964	2005	1	5.0	1.0	0	2
Physics	121332964	2005	1	5.0	1.0	0	2
Physics	121332964	2005	1	5.0	1.0	0	2
Physics	121332964	2005	1	6.0	1.0	0	2
Physics	121332964	2005	1	7.0	1.0	0	2
Physics	121332964	2005	1	9.0	1.0	0	3
Physics	121332964	2005	1	9.0	1.0	0	3
Physics	121332964	2005	1	9.0	1.0	0	3
Physics	121332964	2005	2	10.0	1.0	0	3
Physics	121332964	2005	2	10.0	1.0	0	3
Physics	121332964	2005	2	11.0	1.0	0	3
Physics	121332964	2005	2	11.0	1.0	0	4
Physics	121332964	2005	3	12.0	1.0	0	4
Physics	121332964	2005	3	13.0	1.0	0	4
Physics	121332964	2005	3	14.0	1.0	0	4
Physics	121332964	2005	4	14.0	1.0	0	5
Physics	121332964	2005	4	14.0	2.0	0	6
Physics	121332964	2005	5	14.0	2.0	0	6
Physics	121332964	2005	5	22.0	2.0	0	6
Physics	121332964	2005	6	27.0	2.0	0	7
Physics	121332964	2005	6	29.0	3.0	0	8
Physics	121332964	2005	7	33.0	3.0	0	10
Physics	121332964	2005	8	38.0	3.0	0	11
Physics	121332964	2005	9	39.0	4.0	0	15
Physics	121332964	2005	10	51.0	4.0	0	16
Physics	121332964	2005	11	54.0	4.0	0	16
Physics	121332964	2005	11	66.0	5.0	0	17
Physics	121332964	2005	15	75.0	5.0	0	21
Physics	121332964	2005	19	95.0	5.0	0	28
Physics	121332964	2005	29	100.0	6.0	0	30
Physics	121332964	2005	30	100.0	6.0	0	35
Physics	121332964	2005	35	101.0	6.0	0	40
Physics	121332964	2005	39	271.0	8.0	1	45
Physics	121332964	2005	43	301.0	9.0	1	70
Physics	121332964	2005	47	311.0	10.0	1	71
Physics	121332964	2005	68	337.0	10.0	1	101
Physics	121332964	2005	78	470.0	11.0	1	117
Physics	121332964	2005	90	1117.0	11.0	1	132
Physics	121332964	2005	134	1190.0	17.0	1	187
Physics	121332964	2005	158	1252.0	20.0	1	1203
Physics	121332964	2006	1	0.0	0.0	0	1
Physics	121332964	2006	1	0.0	0.0	0	1
Physics	121332964	2006	1	0.0	0.0	0	1
Physics	121332964	2006	1	0.0	0.0	0	1
Physics	121332964	2006	1	0.0	0.0	0	1
Physics	121332964	2006	1	0.0	0.0	0	1
Physics	121332964	2006	1	0.0	0.0	0	1
Physics	121332964	2006	1	0.0	0.0	0	1
Physics	121332964	2006	1	0.0	0.0	0	1
Physics	121332964	2006	1	0.0	0.0	0	1
Physics	121332964	2006	1	0.0	0.0	0	1
Physics	121332964	2006	1	0.0	0.0	0	1
Physics	121332964	2006	1	0.0	0.0	0	2
Physics	121332964	2006	1	0.0	0.0	0	2
Physics	121332964	2006	1	1.0	1.0	0	2
Physics	121332964	2006	1	1.0	1.0	0	2
Physics	121332964	2006	1	1.0	1.0	0	2
Physics	121332964	2006	1	1.0	1.0	0	2
Physics	121332964	2006	1	2.0	1.0	0	2
Physics	121332964	2006	1	2.0	1.0	0	2
Physics	121332964	2006	1	2.0	1.0	0	2
Physics	121332964	2006	1	2.0	1.0	0	2
Physics	121332964	2006	1	2.0	1.0	0	2
Physics	121332964	2006	1	3.0	1.0	0	2
Physics	121332964	2006	1	3.0	1.0	0	2
Physics	121332964	2006	1	3.0	1.0	0	2
Physics	121332964	2006	1	3.0	1.0	0	2
Physics	121332964	2006	1	3.0	1.0	0	2
Physics	121332964	2006	1	3.0	1.0	0	2
Physics	121332964	2006	1	3.0	1.0	0	2
Physics	121332964	2006	1	4.0	1.0	0	3
Physics	121332964	2006	1	4.0	1.0	0	3
Physics	121332964	2006	1	4.0	1.0	0	3
Physics	121332964	2006	1	4.0	1.0	0	3
Physics	121332964	2006	1	4.0	1.0	0	3
Physics	121332964	2006	1	4.0	1.0	0	3
Physics	121332964	2006	1	5.0	1.0	0	3
Physics	121332964	2006	1	5.0	1.0	0	3
Physics	121332964	2006	1	5.0	1.0	0	3
Physics	121332964	2006	1	6.0	1.0	0	3
Physics	121332964	2006	2	6.0	1.0	0	4
Physics	121332964	2006	2	6.0	1.0	0	4
Physics	121332964	2006	2	6.0	1.0	0	4
Physics	121332964	2006	2	6.0	1.0	0	4
Physics	121332964	2006	2	7.0	1.0	0	4
Physics	121332964	2006	2	7.0	1.0	0	4
Physics	121332964	2006	2	8.0	1.0	0	4
Physics	121332964	2006	2	8.0	1.0	0	4
Physics	121332964	2006	2	8.0	1.0	0	4
Physics	121332964	2006	2	8.0	1.0	0	4
Physics	121332964	2006	2	9.0	1.0	0	4
Physics	121332964	2006	2	9.0	1.0	0	4
Physics	121332964	2006	2	10.0	1.0	0	5
Physics	121332964	2006	2	12.0	1.0	0	5
Physics	121332964	2006	2	12.0	1.0	0	5
Physics	121332964	2006	2	13.0	1.0	0	5
Physics	121332964	2006	2	13.0	1.0	0	5
Physics	121332964	2006	2	14.0	1.0	0	5
Physics	121332964	2006	2	14.0	1.0	0	5
Physics	121332964	2006	3	15.0	1.0	0	5
Physics	121332964	2006	3	15.0	1.0	0	5
Physics	121332964	2006	3	16.0	1.0	0	5
Physics	121332964	2006	3	17.0	1.0	0	5
Physics	121332964	2006	3	18.0	1.0	0	5
Physics	121332964	2006	3	18.0	2.0	0	5
Physics	121332964	2006	3	18.0	2.0	0	6
Physics	121332964	2006	3	19.0	2.0	0	6
Physics	121332964	2006	3	19.0	2.0	0	6
Physics	121332964	2006	4	19.0	2.0	0	6
Physics	121332964	2006	4	20.0	2.0	0	6
Physics	121332964	2006	4	21.0	2.0	0	6
Physics	121332964	2006	4	21.0	2.0	0	6
Physics	121332964	2006	4	22.0	2.0	0	7
Physics	121332964	2006	4	24.0	2.0	0	7
Physics	121332964	2006	5	25.0	2.0	0	7
Physics	121332964	2006	5	25.0	2.0	0	7
Physics	121332964	2006	5	27.0	2.0	0	7
Physics	121332964	2006	5	27.0	2.0	0	7
Physics	121332964	2006	5	27.0	2.0	0	8
Physics	121332964	2006	5	28.0	2.0	0	8
Physics	121332964	2006	5	28.0	2.0	0	8
Physics	121332964	2006	5	29.0	3.0	0	8
Physics	121332964	2006	6	36.0	3.0	0	8
Physics	121332964	2006	6	36.0	3.0	0	9
Physics	121332964	2006	6	40.0	3.0	0	10
Physics	121332964	2006	7	41.0	3.0	0	10
Physics	121332964	2006	8	41.0	3.0	0	10
Physics	121332964	2006	8	42.0	3.0	0	10
Physics	121332964	2006	8	44.0	3.0	0	11
Physics	121332964	2006	9	45.0	3.0	0	12
Physics	121332964	2006	10	49.0	3.0	0	13
Physics	121332964	2006	10	49.0	3.0	0	14
Physics	121332964	2006	11	55.0	3.0	1	15
Physics	121332964	2006	11	55.0	3.0	1	16
Physics	121332964	2006	11	57.0	3.0	1	17
Physics	121332964	2006	11	60.0	3.0	1	17
Physics	121332964	2006	11	64.0	4.0	1	18
Physics	121332964	2006	11	64.0	4.0	1	19
Physics	121332964	2006	15	69.0	4.0	1	19
Physics	121332964	2006	17	71.0	4.0	1	19
Physics	121332964	2006	19	72.0	4.0	1	22
Physics	121332964	2006	21	74.0	4.0	1	23
Physics	121332964	2006	21	78.0	4.0	1	25
Physics	121332964	2006	21	78.0	5.0	1	29
Physics	121332964	2006	22	94.0	5.0	1	30
Physics	121332964	2006	22	95.0	5.0	1	35
Physics	121332964	2006	23	95.0	5.0	1	35
Physics	121332964	2006	26	108.0	5.0	1	36
Physics	121332964	2006	31	112.0	5.0	1	46
Physics	121332964	2006	31	132.0	6.0	1	51
Physics	121332964	2006	35	156.0	7.0	1	57
Physics	121332964	2006	36	180.0	7.0	1	59
Physics	121332964	2006	40	188.0	7.0	1	69
Physics	121332964	2006	42	233.0	8.0	1	80
Physics	121332964	2006	61	287.0	8.0	1	97
Physics	121332964	2006	63	337.0	9.0	1	106
Physics	121332964	2006	74	372.0	11.0	1	120
Physics	121332964	2006	83	431.0	12.0	1	129
Physics	121332964	2006	91	588.0	12.0	1	142
Physics	121332964	2006	107	673.0	14.0	1	167
Physics	121332964	2006	135	695.0	15.0	1	191
Physics	121332964	2006	146	707.0	16.0	1	233
Physics	121332964	2006	167	976.0	17.0	1	256
Physics	121332964	2006	169	1148.0	20.0	1	279
Physics	121332964	2006	179	1852.0	21.0	1	281
Physics	121332964	2006	186	1916.0	21.0	1	577
Physics	121332964	2006	249	2077.0	23.0	1	583
Physics	121332964	2006	340	2118.0	26.0	1	1223
Physics	121332964	2006	808	11200.0	47.0	1	3180
Physics	121332964	2007	1	0.0	0.0	0	1
Physics	121332964	2007	1	1.0	1.0	0	1
Physics	121332964	2007	1	1.0	1.0	0	1
Physics	121332964	2007	1	1.0	1.0	0	1
Physics	121332964	2007	1	1.0	1.0	0	1
Physics	121332964	2007	1	1.0	1.0	0	2
Physics	121332964	2007	1	1.0	1.0	0	2
Physics	121332964	2007	1	1.0	1.0	0	2
Physics	121332964	2007	1	2.0	1.0	0	2
Physics	121332964	2007	1	2.0	1.0	0	2
Physics	121332964	2007	1	2.0	1.0	0	2
Physics	121332964	2007	1	2.0	1.0	0	2
Physics	121332964	2007	1	2.0	1.0	0	2
Physics	121332964	2007	1	3.0	1.0	0	2
Physics	121332964	2007	1	3.0	1.0	0	2
Physics	121332964	2007	1	3.0	1.0	0	2
Physics	121332964	2007	1	3.0	1.0	0	3
Physics	121332964	2007	1	3.0	1.0	0	3
Physics	121332964	2007	1	4.0	1.0	0	3
Physics	121332964	2007	1	4.0	1.0	0	3
Physics	121332964	2007	1	4.0	1.0	0	3
Physics	121332964	2007	1	5.0	1.0	0	3
Physics	121332964	2007	1	5.0	1.0	0	3
Physics	121332964	2007	1	6.0	1.0	0	3
Physics	121332964	2007	1	6.0	1.0	0	3
Physics	121332964	2007	2	6.0	1.0	0	3
Physics	121332964	2007	2	6.0	1.0	0	3
Physics	121332964	2007	2	8.0	1.0	0	3
Physics	121332964	2007	2	9.0	1.0	0	4
Physics	121332964	2007	2	10.0	1.0	0	4
Physics	121332964	2007	2	10.0	1.0	0	4
Physics	121332964	2007	3	12.0	1.0	0	4
Physics	121332964	2007	3	13.0	1.0	0	4
Physics	121332964	2007	3	14.0	1.0	0	4
Physics	121332964	2007	3	14.0	1.0	0	4
Physics	121332964	2007	3	15.0	2.0	0	4
Physics	121332964	2007	3	15.0	2.0	0	4
Physics	121332964	2007	3	15.0	2.0	0	5
Physics	121332964	2007	3	18.0	2.0	0	5
Physics	121332964	2007	3	19.0	2.0	0	5
Physics	121332964	2007	4	20.0	2.0	0	6
Physics	121332964	2007	4	22.0	2.0	0	7
Physics	121332964	2007	4	24.0	2.0	0	7
Physics	121332964	2007	4	24.0	2.0	0	7
Physics	121332964	2007	4	27.0	2.0	0	7
Physics	121332964	2007	5	27.0	2.0	0	7
Physics	121332964	2007	5	29.0	3.0	0	8
Physics	121332964	2007	6	38.0	3.0	0	9
Physics	121332964	2007	6	40.0	3.0	0	12
Physics	121332964	2007	6	42.0	3.0	0	12
Physics	121332964	2007	7	47.0	3.0	0	14
Physics	121332964	2007	8	56.0	3.0	0	20
Physics	121332964	2007	10	60.0	3.0	0	21
Physics	121332964	2007	20	67.0	3.0	0	21
Physics	121332964	2007	20	109.0	4.0	0	23
Physics	121332964	2007	27	153.0	5.0	0	23
Physics	121332964	2007	32	182.0	6.0	0	27
Physics	121332964	2007	34	211.0	8.0	0	29
Physics	121332964	2007	37	213.0	8.0	0	32
Physics	121332964	2007	38	233.0	8.0	0	33
Physics	121332964	2007	38	242.0	9.0	0	43
Physics	121332964	2007	45	251.0	9.0	0	51
Physics	121332964	2007	59	261.0	9.0	1	52
Physics	121332964	2007	64	303.0	10.0	1	55
Physics	121332964	2007	64	365.0	11.0	1	55
Physics	121332964	2007	80	374.0	11.0	1	145
Physics	121332964	2007	88	845.0	15.0	1	157
Physics	121332964	2007	133	1225.0	17.0	1	176
Physics	121332964	2007	182	1697.0	20.0	1	294
Physics	121332964	2007	217	2270.0	23.0	1	5511
Physics	121332964	2007	422	2705.0	31.0	1	6198
Physics	121332964	2008	1	0.0	0.0	0	1
Physics	121332964	2008	1	0.0	0.0	0	1
Physics	121332964	2008	1	0.0	0.0	0	1
Physics	121332964	2008	1	0.0	0.0	0	1
Physics	121332964	2008	1	0.0	0.0	0	1
Physics	121332964	2008	1	0.0	0.0	0	2
Physics	121332964	2008	1	0.0	0.0	0	2
Physics	121332964	2008	1	1.0	1.0	0	2
Physics	121332964	2008	1	1.0	1.0	0	2
Physics	121332964	2008	1	1.0	1.0	0	2
Physics	121332964	2008	1	2.0	1.0	0	2
Physics	121332964	2008	1	2.0	1.0	0	2
Physics	121332964	2008	1	2.0	1.0	0	2
Physics	121332964	2008	1	2.0	1.0	0	2
Physics	121332964	2008	1	2.0	1.0	0	3
Physics	121332964	2008	1	3.0	1.0	0	3
Physics	121332964	2008	1	3.0	1.0	0	3
Physics	121332964	2008	1	3.0	1.0	0	3
Physics	121332964	2008	1	3.0	1.0	0	3
Physics	121332964	2008	1	3.0	1.0	0	3
Physics	121332964	2008	1	4.0	1.0	0	3
Physics	121332964	2008	1	5.0	1.0	0	3
Physics	121332964	2008	2	5.0	1.0	0	4
Physics	121332964	2008	2	6.0	1.0	0	4
Physics	121332964	2008	2	7.0	1.0	0	4
Physics	121332964	2008	2	9.0	1.0	0	4
Physics	121332964	2008	2	9.0	1.0	0	4
Physics	121332964	2008	2	9.0	1.0	0	4
Physics	121332964	2008	2	9.0	1.0	0	5
Physics	121332964	2008	2	9.0	1.0	0	5
Physics	121332964	2008	3	10.0	1.0	0	5
Physics	121332964	2008	3	10.0	1.0	0	5
Physics	121332964	2008	3	10.0	1.0	0	5
Physics	121332964	2008	3	10.0	1.0	0	6
Physics	121332964	2008	3	11.0	2.0	0	6
Physics	121332964	2008	4	12.0	2.0	0	6
Physics	121332964	2008	4	12.0	2.0	0	6
Physics	121332964	2008	4	13.0	2.0	0	7
Physics	121332964	2008	4	13.0	2.0	0	7
Physics	121332964	2008	4	17.0	2.0	0	8
Physics	121332964	2008	4	17.0	2.0	0	8
Physics	121332964	2008	4	17.0	2.0	0	9
Physics	121332964	2008	5	18.0	2.0	0	9
Physics	121332964	2008	5	20.0	2.0	0	9
Physics	121332964	2008	5	23.0	2.0	0	9
Physics	121332964	2008	6	31.0	3.0	0	12
Physics	121332964	2008	6	34.0	3.0	0	13
Physics	121332964	2008	6	41.0	3.0	0	15
Physics	121332964	2008	7	51.0	3.0	0	15
Physics	121332964	2008	11	53.0	4.0	1	17
Physics	121332964	2008	13	60.0	4.0	1	18
Physics	121332964	2008	16	72.0	5.0	1	19
Physics	121332964	2008	20	73.0	5.0	1	19
Physics	121332964	2008	20	96.0	5.0	1	20
Physics	121332964	2008	23	141.0	5.0	1	23
Physics	121332964	2008	26	152.0	5.0	1	23
Physics	121332964	2008	27	205.0	9.0	1	26
Physics	121332964	2008	51	368.0	11.0	1	57
Physics	121332964	2008	79	450.0	12.0	1	59
Physics	121332964	2008	250	2242.0	24.0	1	336
Physics	121332964	2009	1	0.0	0.0	0	1
Physics	121332964	2009	1	0.0	0.0	0	1
Physics	121332964	2009	1	0.0	0.0	0	1
Physics	121332964	2009	1	0.0	0.0	0	1
Physics	121332964	2009	1	0.0	0.0	0	2
Physics	121332964	2009	1	0.0	0.0	0	2
Physics	121332964	2009	1	0.0	0.0	0	2
Physics	121332964	2009	1	0.0	0.0	0	2
Physics	121332964	2009	1	0.0	0.0	0	2
Physics	121332964	2009	1	1.0	1.0	0	2
Physics	121332964	2009	1	1.0	1.0	0	2
Physics	121332964	2009	1	1.0	1.0	0	2
Physics	121332964	2009	1	1.0	1.0	0	3
Physics	121332964	2009	1	2.0	1.0	0	3
Physics	121332964	2009	1	2.0	1.0	0	3
Physics	121332964	2009	1	2.0	1.0	0	3
Physics	121332964	2009	1	2.0	1.0	0	3
Physics	121332964	2009	1	2.0	1.0	0	3
Physics	121332964	2009	1	3.0	1.0	0	3
Physics	121332964	2009	1	5.0	1.0	0	3
Physics	121332964	2009	1	5.0	1.0	0	3
Physics	121332964	2009	2	5.0	1.0	0	3
Physics	121332964	2009	2	5.0	1.0	0	3
Physics	121332964	2009	2	6.0	1.0	0	4
Physics	121332964	2009	2	7.0	1.0	0	4
Physics	121332964	2009	2	7.0	1.0	0	4
Physics	121332964	2009	2	7.0	1.0	0	4
Physics	121332964	2009	2	7.0	1.0	0	4
Physics	121332964	2009	2	7.0	1.0	0	5
Physics	121332964	2009	2	7.0	1.0	0	5
Physics	121332964	2009	2	7.0	1.0	0	5
Physics	121332964	2009	2	9.0	1.0	0	5
Physics	121332964	2009	2	10.0	1.0	0	6
Physics	121332964	2009	2	11.0	1.0	0	6
Physics	121332964	2009	2	11.0	1.0	0	6
Physics	121332964	2009	3	12.0	1.0	0	6
Physics	121332964	2009	3	12.0	2.0	0	6
Physics	121332964	2009	3	12.0	2.0	0	6
Physics	121332964	2009	3	12.0	2.0	0	6
Physics	121332964	2009	4	13.0	2.0	0	7
Physics	121332964	2009	4	15.0	2.0	0	8
Physics	121332964	2009	4	16.0	2.0	0	8
Physics	121332964	2009	5	16.0	2.0	0	8
Physics	121332964	2009	5	19.0	2.0	0	8
Physics	121332964	2009	5	20.0	2.0	0	9
Physics	121332964	2009	5	23.0	2.0	0	9
Physics	121332964	2009	5	24.0	2.0	0	9
Physics	121332964	2009	6	25.0	2.0	0	10
Physics	121332964	2009	6	27.0	2.0	0	12
Physics	121332964	2009	7	28.0	2.0	0	12
Physics	121332964	2009	7	36.0	2.0	0	13
Physics	121332964	2009	8	36.0	2.0	0	14
Physics	121332964	2009	8	36.0	2.0	0	14
Physics	121332964	2009	8	40.0	3.0	0	14
Physics	121332964	2009	8	43.0	3.0	0	15
Physics	121332964	2009	9	44.0	3.0	0	16
Physics	121332964	2009	9	47.0	3.0	0	16
Physics	121332964	2009	9	49.0	3.0	0	16
Physics	121332964	2009	9	58.0	3.0	0	16
Physics	121332964	2009	10	69.0	3.0	0	17
Physics	121332964	2009	10	70.0	3.0	0	17
Physics	121332964	2009	11	76.0	4.0	0	17
Physics	121332964	2009	11	80.0	4.0	0	23
Physics	121332964	2009	13	85.0	4.0	0	27
Physics	121332964	2009	13	110.0	4.0	0	28
Physics	121332964	2009	13	120.0	5.0	0	31
Physics	121332964	2009	15	120.0	5.0	0	32
Physics	121332964	2009	16	126.0	5.0	0	34
Physics	121332964	2009	30	138.0	5.0	0	52
Physics	121332964	2009	30	141.0	6.0	0	55
Physics	121332964	2009	30	152.0	6.0	0	67
Physics	121332964	2009	35	153.0	6.0	0	72
Physics	121332964	2009	49	155.0	7.0	0	104
Physics	121332964	2009	60	178.0	7.0	0	137
Physics	121332964	2009	65	243.0	7.0	1	157
Physics	121332964	2009	72	348.0	10.0	1	169
Physics	121332964	2009	77	540.0	11.0	1	184
Physics	121332964	2009	86	562.0	12.0	1	185
Physics	121332964	2009	92	760.0	14.0	1	204
Physics	121332964	2009	100	806.0	15.0	1	222
