NewAuthorId	Yfp	Ylp	Parent
89909747	1992	2018	86803240
89924207	1997	2018	17744445
89984479	1979	1990	86803240
90011699	1981	1981	17744445
90013727	1991	2013	41008148
90014477	1973	1973	86803240
90022473	2003	2010	71924100
90104476	1964	1966	121332964
90118357	1976	1981	71924100
90193419	1983	2008	121332964
90237120	1973	2016	127313418
90335330	1974	1974	17744445
90444852	1990	1990	33923547
90576143	1976	1997	121332964
90628656	1995	1995	86803240
90637308	1964	2010	86803240
90654056	1983	1983	185592680
90669980	1994	2006	121332964
90696924	1985	2017	86803240
90904131	1977	2007	86803240
90905468	1976	2018	41008148
90917697	1994	1995	127413603
90924923	1975	2016	185592680
90925409	1975	1980	86803240
90963598	1980	1980	71924100
90986502	1980	1980	121332964
91124119	1983	1984	121332964
91342456	1976	1977	71924100
91369229	1981	1991	121332964
91381489	2004	2007	41008148
91440264	1997	1998	121332964
91456830	1989	1998	121332964
91475570	2007	2014	162324750
91570143	1995	1998	192562407
91600219	1980	1980	121332964
91608213	1995	1995	71924100
91617944	1991	1991	41008148
91685687	1994	1999	185592680
91722548	2003	2003	185592680
91777672	1974	2011	121332964
91783511	1998	2001	121332964
91826310	1967	1982	71924100
91982321	1975	2014	71924100
92029398	1969	2002	127413603
92043223	1995	1995	86803240
92083367	1994	1996	41008148
92103587	2000	2018	185592680
92125293	1987	2012	185592680
92149723	1989	1989	86803240
92325606	1994	1996	121332964
92364310	1994	1999	33923547
92368177	1991	2004	121332964
92374942	1976	1976	86803240
92558026	1980	1988	71924100
92678197	1989	2017	121332964
92748296	1999	2001	71924100
92773824	1985	1987	185592680
92889644	2008	2008	121332964
92972786	1989	2016	185592680
92974757	1995	1995	71924100
93093919	1989	1989	71924100
93143645	1988	2018	86803240
93182810	1912	1936	138885662
93216030	1992	1992	86803240
93237740	1985	1989	71924100
93300123	1983	1990	86803240
93306043	1985	1987	127313418
93312908	1989	1991	86803240
93314642	1983	2011	15744967
93322150	1973	1989	185592680
93390050	1976	1994	86803240
93494456	1993	1993	71924100
93496375	2008	2008	41008148
93520981	1988	2011	185592680
93597384	1976	1977	86803240
93658710	1968	1971	127413603
93669159	1997	1997	71924100
93704395	2008	2017	86803240
93706049	1974	1975	86803240
93706984	1974	1984	71924100
93789761	1985	2010	185592680
93809586	1993	1995	71924100
93848007	1997	2010	185592680
93853848	1977	1977	71924100
93868268	2002	2002	121332964
93935522	1997	2012	86803240
94007230	1994	2018	86803240
94022867	1991	1996	121332964
94095011	1994	2002	86803240
94248094	1992	2001	71924100
94287803	1977	1983	121332964
94310986	1983	2018	144133560
94348521	1989	1989	71924100
94472716	1968	1968	86803240
94473357	1968	1983	41008148
94508321	1989	2016	86803240
94553684	1978	2009	121332964
94593132	1988	1989	121332964
94609788	1976	1978	15744967
94631502	1993	2018	86803240
94632514	1980	2018	86803240
94658670	1988	2005	86803240
94667597	1975	1985	127413603
94693760	1994	1994	138885662
94715971	2000	2018	185592680
94751869	2003	2003	41008148
94784667	1991	1991	71924100
94837599	1967	2014	185592680
94858821	1974	1974	185592680
94878141	1973	1983	127413603
94916828	2003	2006	121332964
94963318	1981	2013	127313418
95100328	1985	1985	15744967
95167888	1995	1996	192562407
95225375	1987	1987	71924100
95259972	1989	2009	86803240
95275002	1988	1995	185592680
95303446	2002	2009	86803240
95318196	1977	1992	71924100
95345690	1964	1964	71924100
95352686	1985	1985	121332964
95415560	1975	1975	185592680
95516616	1977	1977	71924100
95558466	1993	1993	162324750
95563628	1974	2014	185592680
95597492	1968	1968	71924100
95764084	1977	1980	86803240
95958025	2002	2002	39432304
96008489	2002	2013	185592680
96119107	1994	1994	127413603
96231303	2001	2018	127313418
96299933	1990	1993	41008148
96345688	1985	1985	185592680
96362259	1976	1981	71924100
96428343	1996	1996	71924100
96464081	2000	2000	185592680
96516689	1970	2010	192562407
96736174	1973	1975	71924100
96736251	1973	1974	71924100
96749125	1989	1989	86803240
96778981	1995	2009	71924100
96952724	1964	1978	86803240
96977015	1975	2010	71924100
97013805	1996	1997	71924100
97076977	2009	2009	39432304
97089998	1985	1988	86803240
97107594	1995	1995	192562407
97130399	1995	2004	162324750
97185147	1976	1978	185592680
97194633	1980	1980	71924100
97203455	1995	1997	121332964
97235049	2004	2008	142362112
97253496	1988	1989	86803240
97280824	2000	2018	33923547
97282394	1975	1978	71924100
97327018	1989	1990	39432304
97523491	1996	2013	121332964
97586142	1968	1968	86803240
97647069	1974	1974	71924100
97680704	1981	1982	86803240
97705434	1976	1976	185592680
97714684	1989	2017	86803240
97752481	1981	1988	33923547
97805999	1998	1999	127413603
97827777	1989	1989	121332964
97830734	2000	2000	15744967
97968413	1973	1973	17744445
97974594	1997	1997	86803240
98158812	2007	2007	144133560
98327913	2001	2001	86803240
98342590	1981	1981	86803240
98383196	1974	1977	71924100
98408886	1990	1990	86803240
98419163	1990	2018	127313418
98443396	1991	1991	86803240
98492166	1976	1978	71924100
98513091	1988	2009	138885662
98531185	2004	2004	41008148
98555769	1999	1999	71924100
98569771	1997	2005	15744967
98593802	1993	1993	86803240
98616469	1977	1977	121332964
98684631	1995	1995	71924100
98704818	2009	2013	127413603
98724312	1973	1973	71924100
98933250	1974	2017	86803240
99031587	1978	1978	86803240
99070889	1971	1971	71924100
99126984	1985	1985	15744967
99160277	1912	1912	71924100
99169694	2001	2001	71924100
99177888	1978	2008	86803240
99187944	1968	1970	71924100
99207309	1995	1995	15744967
99221652	1990	2005	41008148
99321581	1993	1993	71924100
99330833	1993	2018	127413603
99367463	1983	1983	17744445
99404813	1998	1998	71924100
99438986	1964	1981	86803240
99459693	1994	1994	185592680
99475977	1991	2000	185592680
99499188	1970	2015	41008148
99504318	2002	2018	86803240
99508099	1992	1992	121332964
99602443	2009	2009	185592680
99683982	1992	1992	71924100
99706330	2002	2015	192562407
99762907	1964	1993	121332964
99773542	1995	2018	71924100
99890461	1981	1989	86803240
99968582	1995	2018	71924100
99996944	1993	1994	121332964
99998295	1981	1981	121332964
100046551	1974	1975	86803240
100125402	1975	1979	41008148
100312365	1995	1995	71924100
100330878	1979	1979	86803240
100341356	1983	1983	15744967
100352452	1979	2010	71924100
100358053	1975	1987	71924100
100358784	1990	2018	121332964
100417127	2005	2015	86803240
100419459	1974	1999	86803240
100426630	2004	2014	121332964
100440163	1989	2018	86803240
100563516	1976	2012	121332964
100600329	1981	1982	185592680
100641165	1969	1969	71924100
100723645	1988	1988	71924100
100803160	1995	1995	33923547
100821354	1985	1986	71924100
100823033	1969	1969	185592680
100958689	1973	1986	127413603
100959755	1912	1912	71924100
101042931	1979	1979	86803240
101057205	1977	2011	33923547
101058044	1989	1989	71924100
101071412	1990	1990	86803240
101172865	1968	1968	121332964
101215727	1981	2018	15744967
101308705	1998	2018	86803240
101317462	2003	2003	71924100
101367758	1976	1976	15744967
101371029	1968	1968	127413603
101384473	1967	2018	121332964
101489302	1994	2008	71924100
101508882	2002	2003	121332964
101510240	1981	1982	185592680
101553794	1985	1985	86803240
101579998	1977	1977	185592680
101598242	1981	2001	86803240
101677850	1970	1981	71924100
101713284	1973	1973	71924100
101715122	1999	1999	71924100
101771303	1976	1976	86803240
101806951	2005	2018	127413603
101851657	1996	1996	121332964
101878641	1994	1994	71924100
101918843	1990	2002	185592680
101956087	1970	2009	71924100
102051493	2002	2010	127413603
102109342	1971	1995	15744967
102197738	1993	1993	41008148
102232872	1979	1979	121332964
102277528	1987	2010	71924100
102320209	1973	2018	71924100
102357776	1994	1994	41008148
102362202	1993	1998	121332964
102395061	1969	1975	41008148
102533956	1976	1976	71924100
102605868	2002	2002	121332964
102763554	1985	2008	121332964
102822400	1976	1993	185592680
102911220	1974	2017	86803240
102944181	2003	2003	144133560
102979843	1976	1982	86803240
103013403	1989	1989	71924100
103060663	2004	2004	71924100
103064084	1988	1988	41008148
103119624	1998	1998	86803240
103122798	1994	1994	71924100
103258341	1991	1999	185592680
103272283	1968	1968	17744445
103277103	1989	2003	144024400
103403086	1999	2000	121332964
103504596	1974	1974	15744967
103535702	1981	1981	71924100
103603499	1973	1974	185592680
103723212	1974	1974	71924100
103803039	1981	2015	86803240
103829087	1995	1996	15744967
103861682	1994	1994	33923547
103869947	1999	1999	86803240
103874282	1998	1998	17744445
103954226	1973	1982	121332964
104018963	1988	1990	71924100
104119401	2005	2005	71924100
104130640	1993	1997	121332964
104157906	1995	1995	86803240
104172413	1980	1980	142362112
104296972	2002	2010	192562407
104299688	1971	1971	121332964
104354473	1976	1976	71924100
104429620	1988	1988	71924100
104529702	2003	2014	41008148
104613142	1988	1988	185592680
104628489	1971	1971	15744967
104632957	1994	1994	86803240
104674108	1995	1995	71924100
104685221	1976	1977	121332964
104720545	1979	1987	127313418
104747001	1985	2003	121332964
104849348	1964	1976	86803240
104879420	1980	1980	41008148
104898390	1992	2017	121332964
104908204	1997	2018	121332964
104924050	1993	1993	71924100
105006256	1991	1991	162324750
105008926	1981	2017	121332964
105034478	1964	1967	86803240
105104443	1983	1988	86803240
105217382	2004	2005	86803240
105218585	1995	2011	71924100
105252966	1998	2010	121332964
105259920	1981	1990	33923547
105262966	1976	1976	71924100
105266644	2000	2000	71924100
105311042	1995	1995	185592680
105355944	1912	1912	185592680
105366486	1975	1975	127313418
105382634	1968	1986	185592680
105459731	1995	2018	86803240
105483472	1988	2018	127413603
105515416	1977	2018	185592680
105517556	1985	1985	71924100
105535822	2007	2008	41008148
105568442	1993	1993	127313418
105624091	1995	2018	86803240
105679856	1989	1990	86803240
105715137	2004	2006	86803240
105726260	1985	1988	71924100
105732058	1992	1993	71924100
105738196	1992	1992	33923547
105754256	1999	2002	71924100
105822887	1978	1978	71924100
105925785	1998	1998	192562407
105968020	1976	2014	121332964
105999761	1988	1988	144024400
106255512	2001	2003	15744967
106279105	1976	2011	71924100
106293648	1985	1985	15744967
106294517	2008	2008	71924100
106303548	1992	1992	185592680
106345206	1988	1988	86803240
106473686	1998	1998	15744967
106535155	2003	2008	71924100
106576884	1973	2011	86803240
106627351	2003	2003	71924100
106629025	1983	1983	185592680
106646347	1980	1984	86803240
106716014	2000	2000	33923547
106718684	1976	1976	71924100
106749531	1980	2018	121332964
106779244	1994	1994	71924100
106782179	1976	1981	86803240
106784128	1977	1984	162324750
106797550	1985	1986	86803240
106825587	1992	1992	86803240
106838773	1985	2017	121332964
106882218	2008	2008	86803240
106934796	1977	2007	86803240
106984064	2000	2000	121332964
107031864	1988	1988	138885662
107035379	1968	1968	71924100
107152701	1983	1983	71924100
107220451	1912	1920	71924100
107254782	1973	1976	71924100
107319622	1977	1977	121332964
107346592	1993	2017	127313418
107414218	2000	2000	121332964
107478065	1973	1973	121332964
107525990	1989	1997	185592680
107588441	1988	1988	71924100
107704926	1995	1995	86803240
107777976	1985	1989	138885662
107885227	1979	1979	127413603
107965636	1998	2017	121332964
108011904	1978	1978	86803240
108059799	1999	2018	71924100
108225408	1988	1992	127413603
108244553	1964	1964	121332964
108245663	1994	2018	86803240
108317559	2000	2004	138885662
108345262	1912	1912	86803240
108358134	1987	2018	86803240
108387282	2002	2018	71924100
108542669	1989	2000	86803240
108706664	1988	1988	41008148
108750892	2004	2006	71924100
108761355	1996	2018	71924100
108802365	1998	2001	185592680
108980105	1976	1979	71924100
109091225	2005	2007	86803240
109105436	1974	1980	33923547
109209386	2005	2017	71924100
109213802	1989	1989	71924100
109227216	1967	1977	185592680
109326397	1999	2000	127413603
109348580	1995	2018	71924100
109492715	1999	2000	185592680
109583149	1994	2016	192562407
109602912	2009	2013	17744445
109611828	1993	2011	71924100
109711566	1988	1988	17744445
109778614	1985	1988	71924100
109917003	1976	1978	121332964
110072724	1976	1976	185592680
110224213	1975	1975	121332964
110225598	1976	2018	127413603
110259398	1994	2015	17744445
110305612	1988	1988	71924100
110307280	1983	1983	86803240
110332584	1992	2018	71924100
110347188	1977	1977	71924100
110385329	1990	1990	121332964
110419716	1976	1979	121332964
110514163	1995	1995	15744967
110568160	1912	1914	15744967
110612765	2002	2002	71924100
110857468	1978	1992	185592680
110896454	1994	1994	185592680
110896813	1970	1970	185592680
110899266	1970	1970	121332964
110906756	1991	1994	185592680
111106724	1992	1994	86803240
111169318	2004	2004	15744967
111250349	1983	1985	86803240
111260672	1983	2018	86803240
111442348	1989	2017	192562407
111448407	1968	2017	127313418
111479195	1985	2016	192562407
111485362	1988	1992	185592680
111486830	1988	1988	86803240
111504284	1985	1986	71924100
111645506	1975	2018	71924100
111659079	1990	1992	15744967
111687353	1994	1994	86803240
111690833	1997	2013	121332964
111751426	1976	1976	185592680
111889237	1995	1996	121332964
111987365	1976	1976	71924100
112075724	1993	1993	86803240
112164320	1997	1997	185592680
112238014	1988	1988	71924100
112280456	1992	1995	86803240
112341485	1993	1993	185592680
112424243	1970	1971	121332964
112485657	2003	2012	185592680
112528163	1998	1998	86803240
112540345	1998	1999	71924100
112552527	1968	1973	86803240
112669261	1981	1985	71924100
112827327	1999	1999	41008148
112829444	1992	1996	127413603
112844866	1994	2000	127413603
112922650	1985	1985	86803240
112944650	1980	2016	86803240
112970007	1979	1979	121332964
112976526	1981	1981	185592680
113021232	2004	2016	71924100
113108374	1981	1992	127413603
113187144	1988	2004	121332964
113234411	1993	2018	121332964
113244221	1973	1973	185592680
113338188	1970	1970	86803240
113341977	1985	1985	121332964
113352302	2004	2011	86803240
113393248	1990	1990	86803240
113666805	1974	1974	185592680
113682589	1996	1997	127413603
113759650	1993	1993	33923547
113837361	1968	1968	86803240
114121296	1995	1995	71924100
114248528	1971	1976	86803240
114248935	1971	1971	71924100
114300417	1976	2018	86803240
114310601	1978	1979	71924100
114313652	1974	1974	121332964
114396035	1997	1998	127413603
114553746	1988	1996	71924100
114603870	1977	1979	41008148
114628260	1977	1977	71924100
114784376	1992	2018	121332964
114898627	1967	2002	86803240
114907011	1994	1994	15744967
114927330	1989	1989	185592680
114989718	1998	1998	15744967
114992162	1987	1995	86803240
115007526	1999	1999	71924100
115043525	1983	2015	41008148
115052927	2002	2002	33923547
115069077	1981	1981	86803240
115123019	1967	1969	86803240
115136492	1985	2016	86803240
115150086	1994	1994	121332964
115152833	1998	2013	71924100
115449611	1988	1988	41008148
115467508	1993	2010	185592680
115497141	1977	2018	121332964
115517098	1992	1992	33923547
115667417	1985	1985	86803240
115698258	1992	1992	15744967
115803575	1989	1990	71924100
115830507	1999	1999	71924100
115834402	1999	1999	185592680
115858469	1974	1976	121332964
115872911	1976	1976	33923547
115914695	1985	1985	71924100
115925484	1985	2018	121332964
115941934	1968	1968	127413603
115947502	1989	1989	185592680
116044465	1971	2013	192562407
116062801	1999	1999	33923547
116065424	1994	1994	71924100
116119007	1994	2017	121332964
116141415	1991	1997	86803240
116144101	2001	2018	71924100
116163287	1974	1976	121332964
116185881	2000	2000	127413603
116300361	2004	2005	33923547
116322224	1975	1980	86803240
116383042	1994	1994	127313418
116384624	1981	1981	41008148
116410811	1995	1995	185592680
116413577	1990	1990	185592680
116480632	1976	1976	86803240
116511649	1970	1972	17744445
116520380	1997	2003	41008148
116547825	1974	1974	71924100
116562954	1976	1976	121332964
116699915	1998	2006	86803240
116754361	1976	2009	86803240
116771893	1999	1999	71924100
116838883	1979	1995	121332964
116905273	1978	1980	71924100
116915213	1995	1995	86803240
116974862	1976	1977	185592680
117029320	1971	1974	15744967
117048802	1968	1968	86803240
117081253	1983	1983	71924100
117132055	1969	1973	86803240
117146672	2008	2018	86803240
117209391	1964	1964	86803240
117273194	1968	1996	121332964
117284240	1977	1977	71924100
117325853	2004	2004	71924100
117391365	1976	1982	121332964
117527275	2008	2008	17744445
117542054	1995	1995	71924100
117551216	2002	2002	192562407
117591177	1970	1970	41008148
117637067	1992	1992	17744445
117663770	1968	1968	71924100
117752639	2002	2002	86803240
117771753	1991	1991	86803240
117790726	1979	1981	192562407
117948142	1988	1988	86803240
118070581	1977	2018	71924100
118074440	1994	2004	33923547
118101662	1981	1983	86803240
118147307	1992	1997	185592680
118149617	1973	1973	121332964
118257923	2004	2004	86803240
118274811	1997	2001	71924100
118428723	1999	2018	185592680
118615217	1998	2000	86803240
118642004	1981	1981	17744445
118644239	1985	1991	121332964
118707685	2003	2017	86803240
118824290	1973	1973	86803240
118891998	1976	1978	121332964
118952348	1995	1995	185592680
119024302	1997	1997	86803240
119039672	1989	2017	121332964
119110307	1992	2006	86803240
119291187	1989	1989	33923547
119426087	1968	1985	17744445
119430681	1997	1999	127413603
119518124	1997	1997	121332964
119616045	2008	2013	86803240
119739963	1991	1991	185592680
119746885	1985	1985	86803240
119748083	1989	2018	121332964
119838597	1974	2008	121332964
119926590	1964	1964	17744445
120035010	1979	1979	86803240
120108304	1970	1974	86803240
120192635	1976	1985	185592680
120235919	1979	1979	71924100
120282822	1999	1999	17744445
120391935	1971	1971	17744445
120402810	1976	1978	121332964
120435588	1973	1973	86803240
120485828	1997	1998	33923547
120520161	1981	1983	185592680
120694256	1997	1997	142362112
120716953	1993	1993	86803240
120717626	1973	1973	121332964
120721585	2008	2009	185592680
120725162	1970	1970	15744967
120829127	1975	1975	15744967
120867796	1998	1998	33923547
120885558	1977	1989	86803240
120978790	1989	1989	15744967
121027912	1974	2008	86803240
121033979	1998	1998	185592680
121135705	1973	1973	185592680
121167277	1975	1975	71924100
121194474	1981	1981	71924100
121337762	1994	1994	86803240
121427974	2005	2005	86803240
121438880	2008	2008	192562407
121604170	1971	2015	86803240
121647637	1969	1969	71924100
121695652	1967	1992	17744445
122002065	1993	1993	185592680
122041097	1998	2000	71924100
122055469	1978	2018	121332964
122059497	2003	2003	71924100
122076458	1976	1976	33923547
122160781	1994	1994	86803240
122172640	1967	1967	185592680
122250645	1980	1980	86803240
122293872	2004	2007	41008148
122549051	1989	1989	71924100
122697463	1977	2016	185592680
122809285	1998	2009	17744445
123003603	2004	2018	192562407
123329637	1983	1983	86803240
123584846	1987	1987	17744445
123604872	1991	1994	71924100
123679542	1968	1968	15744967
123893875	1969	1970	86803240
124002328	1993	1995	121332964
124162590	1964	1964	17744445
124173658	1991	1991	86803240
124318480	1971	1971	121332964
124434248	1988	1988	86803240
124611223	1994	1994	71924100
124801089	1993	1993	71924100
124844418	1973	1981	127413603
124860544	2004	2014	121332964
124939805	1971	1971	71924100
124981633	1974	1974	86803240
124994061	1999	1999	185592680
125035062	1994	1994	71924100
125136167	1988	1988	127413603
125142111	1985	1985	71924100
125261187	1969	1969	185592680
125261962	1983	1983	185592680
125284158	1977	1985	71924100
125427757	1998	2003	86803240
125543631	1974	1974	41008148
125567777	1989	1989	86803240
125587921	1995	1998	121332964
125589986	1995	1995	86803240
125605427	1976	1976	121332964
125748435	1970	1970	127413603
125752427	1969	1993	121332964
125774473	1993	1993	121332964
125801641	1990	1990	121332964
125802066	1991	1991	71924100
125805369	1974	1974	71924100
125829028	2000	2018	121332964
125912733	1988	1988	86803240
126035482	1973	1973	86803240
126097213	1970	1984	185592680
126183789	1974	2004	127413603
126207938	2002	2002	86803240
126316626	1990	1990	127313418
126657939	1976	1977	33923547
126666423	1991	1991	71924100
126682861	1981	1981	33923547
126719886	1967	2015	15744967
126737310	1976	1976	121332964
126882949	1988	2018	121332964
126984924	1976	1981	71924100
127020513	2000	2000	86803240
127351310	1987	1987	71924100
127419474	1997	2001	121332964
127456982	1985	1985	71924100
127591655	1969	2011	86803240
127613364	1997	2007	86803240
127627367	1997	1997	71924100
127637612	1981	1983	71924100
128018216	1976	1997	121332964
128030717	1979	1979	185592680
128071161	2004	2004	86803240
128254885	1990	1990	86803240
128286719	1999	2008	15744967
128433528	2002	2006	127413603
128455102	1978	1981	185592680
128518089	1977	2002	144024400
128616912	1988	1988	71924100
128654945	1999	1999	33923547
128808586	1992	1992	41008148
128811540	1975	1975	71924100
128834311	1995	1995	17744445
128945668	1981	1986	127413603
129012892	1968	1968	121332964
129027522	1995	1995	86803240
129080938	1975	1977	185592680
129154211	1981	2018	121332964
129208795	1976	1976	185592680
129324460	1991	1991	71924100
129425432	1983	1983	71924100
129454627	1994	1996	185592680
129479132	2002	2008	15744967
129486420	1912	1912	121332964
129554061	1993	1993	121332964
129675736	1995	2003	71924100
129679727	2002	2013	71924100
129809894	2002	2002	121332964
129819597	1991	1991	41008148
129988523	1992	1992	17744445
130048166	1981	1981	71924100
130102306	1976	1976	121332964
130151637	1994	1994	86803240
130154592	1981	1981	185592680
130184403	1976	1977	86803240
130238092	1971	1971	71924100
130412159	1993	1993	71924100
130492467	1973	1973	71924100
130526190	1993	2018	127313418
130569765	1997	1997	86803240
130616885	1971	1971	121332964
130637005	2002	2002	71924100
130682993	1992	1992	121332964
130715614	1988	2008	121332964
130823996	1994	1995	192562407
130867124	1985	1985	86803240
131096631	1973	1973	71924100
131106271	1988	1990	192562407
131151466	1994	1994	86803240
131297549	1993	1993	95457728
131374454	1973	2015	127413603
131465612	1999	2018	71924100
131582383	1988	1988	71924100
131639104	2008	2012	33923547
131710074	1983	2004	121332964
131786425	1973	1973	185592680
131821848	1996	1996	86803240
131843311	1989	1989	33923547
132083754	1992	1992	71924100
132357482	1980	1980	41008148
132459248	1991	1991	86803240
132478812	1995	2012	71924100
132484589	1977	1977	71924100
132492164	2001	2001	71924100
132494551	1994	1994	71924100
132552028	2002	2002	71924100
132573359	1989	1997	33923547
132576508	1974	1974	71924100
132586216	1997	2018	71924100
133220612	1993	1993	15744967
135228210	1969	1969	33923547
135432553	1992	1992	121332964
136395851	1992	1992	15744967
138607784	1968	1968	192562407
139261105	2009	2018	15744967
139336167	2003	2003	86803240
139384968	1964	1972	33923547
139584101	2008	2018	71924100
139681419	1991	2011	127413603
139782563	1985	1987	185592680
140063803	2004	2014	33923547
140152273	1997	2018	86803240
140330453	1991	1991	15744967
140511418	1981	1981	33923547
140571112	1912	1912	121332964
140600645	1987	2004	71924100
140603204	1987	1987	17744445
140621274	1970	1982	185592680
141306392	1996	2005	17744445
141420734	2008	2017	185592680
141894309	1992	2013	86803240
141947269	2005	2007	192562407
142369432	1998	1998	71924100
142653734	2009	2010	127413603
142724515	1995	1995	71924100
142733498	1974	1974	71924100
142823526	2004	2004	205649164
142897120	2004	2004	86803240
142964286	1998	2012	71924100
143040045	1977	1977	86803240
143041794	2004	2018	185592680
143258060	1988	2018	121332964
143356429	1974	2000	185592680
143572571	1987	1987	71924100
143631055	1976	1976	71924100
143788139	1983	1983	71924100
143809529	1995	1995	86803240
143815991	1977	2018	86803240
143939651	1997	1997	121332964
144089359	1981	1981	185592680
144148033	1990	2008	127413603
144659227	1998	1998	17744445
144720210	1988	2018	127313418
145206702	1994	1994	15744967
145544045	1985	1985	86803240
145584166	1981	1981	17744445
145922519	1988	1995	192562407
146575172	1974	1974	86803240
146832619	1988	1988	86803240
147067890	1989	2000	192562407
147082615	2008	2014	86803240
147170589	1983	2018	127413603
147179910	1996	2018	86803240
147197267	2005	2006	86803240
147201245	1995	2002	86803240
147204515	1988	2018	162324750
147263140	1992	1992	71924100
147298752	1995	2002	71924100
147317474	1964	2018	86803240
147352955	1976	1990	86803240
147401500	1997	1997	86803240
147421693	1998	2002	41008148
147470432	2001	2001	86803240
147529106	2004	2016	71924100
147529994	1990	1994	86803240
147532206	1983	1983	15744967
147590650	1981	1981	71924100
147625990	1992	1996	17744445
147643084	1993	1993	127413603
147650157	1995	1995	86803240
147664023	1993	2018	41008148
147666260	1985	1985	121332964
147667344	1993	2001	71924100
147734172	1990	2009	127413603
147757431	1998	1998	121332964
147837693	1968	1973	17744445
147892866	1976	2014	121332964
147905308	1985	1992	71924100
147946527	1912	1914	185592680
148039364	1992	2004	71924100
148327982	1987	1987	71924100
148442667	1967	1970	41008148
148583674	1992	1992	17744445
148718266	1996	2018	71924100
149682577	1973	2013	121332964
150125690	2009	2018	17744445
150160160	2009	2009	86803240
150391885	1967	1969	86803240
150431758	1997	1997	71924100
150497716	1978	1978	121332964
151224462	2002	2015	86803240
151340378	1976	1981	33923547
151420659	1995	1999	121332964
151455620	1978	1978	41008148
151490042	1985	2008	71924100
151721468	2003	2008	121332964
151731728	1998	2009	121332964
151736083	1989	1993	71924100
151866551	1989	2006	17744445
152281762	1997	1997	41008148
152292350	1996	2012	121332964
152352219	2008	2009	41008148
153180852	1998	2000	185592680
153221341	2009	2009	71924100
153456652	1998	1998	71924100
153643151	1991	1991	86803240
153651473	1998	1998	15744967
153843429	1985	1988	185592680
153881474	1994	1994	86803240
153886152	2007	2007	121332964
153899536	1999	1999	185592680
153912604	1971	1971	71924100
153914766	1977	1984	185592680
154067433	1968	1968	33923547
154068345	1995	2018	185592680
154131710	1980	1982	86803240
154182095	1990	1990	127313418
154298243	1973	2008	185592680
154425436	1976	1976	86803240
154434382	2000	2000	86803240
154471106	1973	1973	121332964
154526034	1995	1995	86803240
154568444	1979	1980	162324750
154595887	1974	1976	86803240
154612928	1969	1972	33923547
154615907	1969	1969	185592680
154670310	1995	2018	71924100
154689122	2001	2001	185592680
154706981	1968	1969	71924100
154737602	1985	1985	71924100
154750653	1983	1983	127313418
154775702	1990	1990	86803240
154795747	2000	2000	33923547
154803593	1995	1995	127413603
154864147	1973	1973	71924100
154966009	1978	1980	86803240
155000395	1973	1974	162324750
155109158	2009	2009	121332964
155194822	1980	1980	71924100
155475327	2001	2018	41008148
155538704	1994	1998	41008148
155565780	1988	2018	71924100
155585533	1987	2012	185592680
155602225	1985	1986	15744967
155602882	1985	1985	15744967
155802281	1967	1967	17744445
155875864	1985	1985	71924100
156069948	1992	1992	71924100
156265159	1983	2018	86803240
156367499	1975	2013	86803240
156832809	2000	2000	71924100
156841911	1912	1924	17744445
156944753	1970	2017	15744967
157139082	1988	2001	71924100
157237194	1993	1993	71924100
157243976	1995	2018	86803240
157244642	1994	2010	86803240
157274792	1993	2000	71924100
157286023	1995	2018	86803240
157328856	1993	1993	86803240
157369973	2007	2018	121332964
157371716	1977	2003	127413603
157395784	1999	2005	71924100
157396400	2004	2005	121332964
157411034	1991	1994	162324750
157429461	2001	2001	71924100
157514209	1976	1976	71924100
157557893	1977	2010	86803240
157564652	1995	1995	71924100
157648184	1990	2018	86803240
157730855	2005	2008	71924100
157834865	1992	1992	71924100
157842261	1976	1980	15744967
157917378	1992	1992	71924100
158065184	1988	2016	86803240
158152479	1990	1996	71924100
158212680	2007	2018	71924100
158245541	1995	2013	86803240
158301886	1999	2002	86803240
158494105	2004	2004	71924100
158619997	1989	1989	71924100
158666468	1991	1991	121332964
158724860	1912	1912	71924100
158962749	1969	1969	86803240
159267459	1990	2018	86803240
159269554	1985	2018	185592680
159379113	1994	1994	86803240
159434609	1968	1975	71924100
159441381	2002	2014	71924100
159564296	1981	2017	192562407
159900659	1981	1981	71924100
160013157	2001	2018	86803240
160065943	1995	2018	86803240
160283615	1970	2018	127413603
160292738	1993	1993	86803240
160580909	1985	1985	71924100
160910950	1976	1979	86803240
161724297	1997	2018	121332964
162616822	2000	2000	41008148
167147125	1989	2003	121332964
170286883	1969	1969	71924100
171452354	1977	2015	127413603
171592795	1996	1998	127413603
171684792	1996	2009	121332964
171983103	2004	2006	185592680
172418563	1999	2015	185592680
173115429	1997	2008	121332964
174884344	1985	1985	127413603
176534035	2000	2001	41008148
177421612	1995	1995	121332964
178623398	1992	2014	127313418
179057709	1973	1973	127413603
179158937	1993	1996	185592680
181283843	1997	2018	121332964
182106240	1968	1968	185592680
182543647	1998	1998	121332964
183007200	1967	1972	127413603
184577211	1991	2002	192562407
184601722	1990	1995	41008148
185174028	1975	1998	185592680
185869603	2008	2008	192562407
185919676	1989	1989	71924100
186427537	1985	1985	71924100
187130276	2002	2002	185592680
187882351	2003	2004	33923547
189158962	1981	1981	127413603
189915308	1964	1969	121332964
189981273	1971	1971	185592680
191073805	1970	1970	127413603
191589194	1994	2013	86803240
192233540	2004	2004	121332964
195115277	1998	2008	71924100
